player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Fatima Sana,1144886,Pakistan Women,2024,ICC Women's T20 World Cup,8.171,0.078,-0.318,-0.006,8.489,0.157,64,51,8,16,1,44,30,3,4,50,54,5,28,5.556,12.5,1.255,21.333,105,0.093,0.157,0.02,0.519,0.314,0.682,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/336200/336283.png,https://www.espncricinfo.com/db/PICTURES/CMS/336200/336283.png,https://www.espncricinfo.com/db/PICTURES/CMS/334800/334896.4.jpg
Faye Tunnicliffe,939263,South Africa Women,2018,ICC Women's World T20,-18.861,-1.048,-18.861,-1.048,0,0,9,18,1,12,0,17,5,2,NA,NA,0,NA,NA,NA,NA,0.5,4.5,18,NA,0.056,0,NA,0.667,0.294,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Felicity Leydon-Davis,441858,New Zealand Women,2013,Women's World T20,21.493,0.439,0,0,21.493,0.439,NA,0,NA,NA,NA,NA,NA,NA,4,40,49,2,19,4.898,10,NA,NA,49,0.041,NA,NA,0.388,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305730.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305730.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305730.png
Fran Jonas,1208952,New Zealand Women,2022,ICC Women's T20 World Cup,-19.473,-0.382,-6.466,-0.924,-13.007,-0.296,2,7,0,5,0,8,2,1,1,56,44,9,20,7.636,56,0.286,2,51,0.205,0,0,0.455,0.714,0.25,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326536.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326536.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324716.4.jpg
Fran Jonas,1208952,New Zealand Women,2024,ICC Women's T20 World Cup,8.49,0.094,-1.425,-0.285,9.915,0.117,3,5,0,2,0,5,3,NA,4,82,85,4,28,5.788,20.5,0.6,NA,90,0.047,0,0,0.329,0.4,0.6,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326536.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326536.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324716.4.jpg
Fran Wilson,466619,England Women,2019,ICC Women's T20 World Cup,-12.897,-0.3,-12.897,-0.3,0,0,39,43,2,14,0,42,31,3,NA,NA,0,NA,NA,NA,NA,0.907,13,43,NA,0.047,0,NA,0.326,0.738,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323180.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323180.png,https://www.espncricinfo.com/db/PICTURES/CMS/304900/304978.png
Frances Mackay,312174,New Zealand Women,2012,ICC Women's World Twenty20,-16.278,-0.126,-12.557,-0.167,-3.721,-0.069,66,75,7,34,0,69,38,3,2,62,54,5,13,6.889,31,0.88,22,129,0.093,0.093,0,0.241,0.453,0.551,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305731.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305731.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305731.png
Frances Mackay,312174,New Zealand Women,2013,Women's World T20,-11.984,-0.064,-9.545,-0.127,-2.44,-0.022,77,75,9,29,0,67,41,3,6,125,113,11,35,6.637,20.833,1.027,25.667,188,0.097,0.12,0,0.31,0.387,0.612,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305731.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305731.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305731.png
Freya Davies,652945,England Women,2022,ICC Women's T20 World Cup,0.311,0.012,0,0,0.311,0.012,NA,0,NA,NA,NA,NA,NA,NA,1,28,26,4,12,6.462,28,NA,NA,26,0.154,NA,NA,0.462,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323185.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323185.png,https://www.espncricinfo.com/db/PICTURES/CMS/305100/305152.png
Gaby Lewis,774347,Ireland Women,2022,ICC Women's T20 World Cup,8.966,0.082,8.966,0.082,0,0,116,110,17,50,0,99,48,3,NA,NA,0,NA,NA,NA,NA,1.055,38.667,110,NA,0.155,0,NA,0.455,0.485,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239155.jpg
Gaby Lewis,774347,Ireland Women,2018,ICC Women's World T20,-26.015,-0.334,-26.015,-0.334,0,0,58,78,6,41,0,79,34,4,NA,NA,0,NA,NA,NA,NA,0.744,14.5,78,NA,0.077,0,NA,0.526,0.43,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239155.jpg
Gaby Lewis,774347,Ireland Women,2015,Women's World T20,-11.791,-0.38,-11.791,-0.38,0,0,20,31,1,17,0,32,16,1,NA,NA,0,NA,NA,NA,NA,0.645,20,31,NA,0.032,0,NA,0.548,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239155.jpg
Georgia Elwiss,297036,England Women,2013,Women's World T20,8.605,0.478,0,0,8.605,0.478,NA,0,NA,NA,NA,NA,NA,NA,1,16,18,1,6,5.333,16,NA,NA,18,0.056,NA,NA,0.333,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323181.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323181.png,https://www.espncricinfo.com/db/PICTURES/CMS/304900/304979.png
Georgia Elwiss,297036,England Women,2015,Women's World T20,9.427,0.471,-3.289,-3.289,12.716,0.669,0,1,0,1,0,1,0,1,2,10,19,0,11,3.158,5,0,0,20,0,0,0,0.579,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323181.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323181.png,https://www.espncricinfo.com/db/PICTURES/CMS/304900/304979.png
Georgia Plimmer,1208951,New Zealand Women,2022,ICC Women's T20 World Cup,-6.244,-0.52,-6.244,-0.52,0,0,7,12,1,9,0,11,3,1,NA,NA,0,NA,NA,NA,NA,0.583,7,12,NA,0.083,0,NA,0.75,0.273,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/353200/353269.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/353200/353269.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/353200/353269.4.jpg
Georgia Plimmer,1208951,New Zealand Women,2024,ICC Women's T20 World Cup,60.228,0.596,60.228,0.596,0,0,116,101,13,36,2,90,60,6,NA,NA,0,NA,NA,NA,NA,1.149,19.333,101,NA,0.129,0.02,NA,0.356,0.667,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/353200/353269.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/353200/353269.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/353200/353269.4.jpg
Georgia Wareham,946057,Australia Women,2019,ICC Women's T20 World Cup,12.336,0.287,0,0,12.336,0.287,NA,0,NA,NA,NA,NA,NA,NA,3,36,43,2,19,5.023,12,NA,NA,43,0.047,NA,NA,0.442,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/321700/321702.png,https://www.espncricinfo.com/db/PICTURES/CMS/321700/321702.png,https://www.espncricinfo.com/db/PICTURES/CMS/300500/300592.1.jpg
Georgia Wareham,946057,Australia Women,2022,ICC Women's T20 World Cup,19.707,0.191,-3.289,-3.289,22.996,0.225,0,1,0,1,0,1,0,1,7,108,102,11,40,6.353,15.429,0,0,103,0.108,0,0,0.392,1,0,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/321700/321702.png,https://www.espncricinfo.com/db/PICTURES/CMS/321700/321702.png,https://www.espncricinfo.com/db/PICTURES/CMS/300500/300592.1.jpg
Georgia Wareham,946057,Australia Women,2024,ICC Women's T20 World Cup,-1.58,-0.013,-13.801,-0.726,12.221,0.116,12,19,1,12,0,20,8,4,4,104,105,7,39,5.943,26,0.632,3,124,0.067,0.053,0,0.371,0.632,0.4,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/321700/321702.png,https://www.espncricinfo.com/db/PICTURES/CMS/321700/321702.png,https://www.espncricinfo.com/db/PICTURES/CMS/300500/300592.1.jpg
Georgia Wareham,946057,Australia Women,2018,ICC Women's World T20,27.065,0.351,0,0,27.065,0.351,NA,0,NA,NA,NA,NA,NA,NA,7,69,77,5,33,5.377,9.857,NA,NA,77,0.065,NA,NA,0.429,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321700/321702.png,https://www.espncricinfo.com/db/PICTURES/CMS/321700/321702.png,https://www.espncricinfo.com/db/PICTURES/CMS/300500/300592.1.jpg
Georgina Dempsey,1229017,Ireland Women,2022,ICC Women's T20 World Cup,-9.655,-0.508,0,0,-9.655,-0.508,NA,0,NA,NA,NA,NA,NA,NA,0,28,19,4,6,8.842,Inf,NA,NA,19,0.211,NA,NA,0.316,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346249.png,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346249.png,https://www.espncricinfo.com/db/PICTURES/CMS/334900/334988.2.jpg
Gouher Sultana,263980,India Women,2013,Women's World T20,6.349,0.057,0.166,0.055,6.182,0.057,3,3,0,0,0,3,3,NA,1,100,109,9,54,5.505,100,1,NA,112,0.083,0,0,0.495,0,1,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321800/321861.png,https://www.espncricinfo.com/db/PICTURES/CMS/321800/321861.png,https://www.espncricinfo.com/db/PICTURES/CMS/304400/304464.png
Grace Harris,381268,Australia Women,2022,ICC Women's T20 World Cup,23.991,0.631,6.169,0.308,17.822,0.99,35,20,6,5,0,14,11,3,2,7,18,0,11,2.333,3.5,1.75,11.667,38,0,0.3,0,0.611,0.25,0.786,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/351500/351556.png,https://www.espncricinfo.com/db/PICTURES/CMS/351500/351556.png,https://www.espncricinfo.com/db/PICTURES/CMS/346900/346946.4.jpg
Grace Harris,381268,Australia Women,2024,ICC Women's T20 World Cup,-3.981,-0.085,-3.981,-0.085,0,0,43,47,5,19,0,44,23,3,NA,NA,0,NA,NA,NA,NA,0.915,14.333,47,NA,0.106,0,NA,0.404,0.523,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/351500/351556.png,https://www.espncricinfo.com/db/PICTURES/CMS/351500/351556.png,https://www.espncricinfo.com/db/PICTURES/CMS/346900/346946.4.jpg
Gull Feroza,1144870,Pakistan Women,2024,ICC Women's T20 World Cup,-11.525,-1.441,-11.525,-1.441,0,0,2,8,0,6,0,8,2,2,NA,NA,0,NA,NA,NA,NA,0.25,1,8,NA,0,0,NA,0.75,0.25,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Hannah Rowe,543550,New Zealand Women,2022,ICC Women's T20 World Cup,12.883,0.28,-2.154,-0.239,15.038,0.406,9,9,1,3,0,8,5,1,3,27,37,3,20,4.378,9,1,9,46,0.081,0.111,0,0.541,0.333,0.625,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/336200/336282.png,https://www.espncricinfo.com/db/PICTURES/CMS/336200/336282.png,https://www.espncricinfo.com/db/PICTURES/CMS/334800/334890.4.jpg
Hannah Rowe,543550,New Zealand Women,2018,ICC Women's World T20,-1.336,-0.039,-5.615,-0.702,4.279,0.165,4,8,0,4,0,8,4,1,3,27,26,3,9,6.231,9,0.5,4,34,0.115,0,0,0.346,0.5,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/336200/336282.png,https://www.espncricinfo.com/db/PICTURES/CMS/336200/336282.png,https://www.espncricinfo.com/db/PICTURES/CMS/334800/334890.4.jpg
Hansima Karunaratne,631722,Sri Lanka Women,2019,ICC Women's T20 World Cup,-17.052,-0.897,-17.052,-0.897,0,0,7,19,0,13,0,21,7,1,NA,NA,0,NA,NA,NA,NA,0.368,7,19,NA,0,0,NA,0.684,0.333,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322129.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322129.png,https://www.espncricinfo.com/db/PICTURES/CMS/300600/300645.1.jpg
Harmanpreet Kaur,372317,India Women,2019,ICC Women's T20 World Cup,-24.8,-0.59,-24.8,-0.59,0,0,30,42,5,31,1,39,8,5,NA,NA,0,NA,NA,NA,NA,0.714,6,42,NA,0.119,0.024,NA,0.738,0.205,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320620.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320620.png,https://www.espncricinfo.com/db/PICTURES/CMS/304400/304466.png
Harmanpreet Kaur,372317,India Women,2022,ICC Women's T20 World Cup,-5.254,-0.047,-5.254,-0.047,0,0,118,111,12,44,1,104,68,5,NA,NA,0,NA,NA,NA,NA,1.063,23.6,111,NA,0.108,0.009,NA,0.396,0.654,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320620.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320620.png,https://www.espncricinfo.com/db/PICTURES/CMS/304400/304466.png
Harmanpreet Kaur,372317,India Women,2024,ICC Women's T20 World Cup,37.64,0.352,37.64,0.352,0,0,139,107,16,31,1,92,73,1,NA,NA,0,NA,NA,NA,NA,1.299,139,107,NA,0.15,0.009,NA,0.29,0.793,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320620.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320620.png,https://www.espncricinfo.com/db/PICTURES/CMS/304400/304466.png
Harmanpreet Kaur,372317,India Women,2018,ICC Women's World T20,80.501,0.537,73.886,0.648,6.615,0.184,183,114,25,39,13,93,57,4,1,29,36,3,17,4.833,29,1.605,45.75,150,0.083,0.219,0.114,0.472,0.342,0.613,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320620.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320620.png,https://www.espncricinfo.com/db/PICTURES/CMS/304400/304466.png
Harmanpreet Kaur,372317,India Women,2012,ICC Women's World Twenty20,-19.644,-0.561,-19.644,-0.561,0,0,26,35,3,21,0,32,14,3,NA,NA,0,NA,NA,NA,NA,0.743,8.667,35,NA,0.086,0,NA,0.6,0.438,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320620.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320620.png,https://www.espncricinfo.com/db/PICTURES/CMS/304400/304466.png
Harmanpreet Kaur,372317,India Women,2013,Women's World T20,23.71,0.204,8.576,0.109,15.134,0.409,94,79,14,30,1,68,36,3,4,34,37,3,16,5.514,8.5,1.19,31.333,116,0.081,0.177,0.013,0.432,0.38,0.529,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320620.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320620.png,https://www.espncricinfo.com/db/PICTURES/CMS/304400/304466.png
Harmanpreet Kaur,372317,India Women,2015,Women's World T20,-0.23,-0.001,-22.829,-0.222,22.599,0.332,90,103,10,49,2,98,46,4,8,60,68,7,34,5.294,7.5,0.874,22.5,171,0.103,0.097,0.019,0.5,0.476,0.469,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320620.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320620.png,https://www.espncricinfo.com/db/PICTURES/CMS/304400/304466.png
Harshitha Samarawickrama,557839,Sri Lanka Women,2019,ICC Women's T20 World Cup,-5.583,-0.124,-5.583,-0.124,0,0,41,45,3,17,1,42,27,1,NA,NA,0,NA,NA,NA,NA,0.911,41,45,NA,0.067,0.022,NA,0.378,0.643,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322128.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322128.png,https://www.espncricinfo.com/db/PICTURES/CMS/300600/300648.1.jpg
Harshitha Samarawickrama,557839,Sri Lanka Women,2022,ICC Women's T20 World Cup,-5.506,-0.045,-5.506,-0.045,0,0,119,123,13,58,1,114,65,3,NA,NA,0,NA,NA,NA,NA,0.967,39.667,123,NA,0.106,0.008,NA,0.472,0.57,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322128.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322128.png,https://www.espncricinfo.com/db/PICTURES/CMS/300600/300648.1.jpg
Harshitha Samarawickrama,557839,Sri Lanka Women,2024,ICC Women's T20 World Cup,-9.629,-0.153,-9.629,-0.153,0,0,37,63,1,34,0,63,33,4,NA,NA,0,NA,NA,NA,NA,0.587,9.25,63,NA,0.016,0,NA,0.54,0.524,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322128.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322128.png,https://www.espncricinfo.com/db/PICTURES/CMS/300600/300648.1.jpg
Harshitha Samarawickrama,557839,Sri Lanka Women,2015,Women's World T20,-5.808,-1.936,-5.808,-1.936,0,0,0,3,0,3,0,5,0,1,NA,NA,0,NA,NA,NA,NA,0,0,3,NA,0,0,NA,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322128.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322128.png,https://www.espncricinfo.com/db/PICTURES/CMS/300600/300648.1.jpg
Hasini Perera,371185,Sri Lanka Women,2019,ICC Women's T20 World Cup,-13.376,-0.144,-13.376,-0.144,0,0,66,93,8,52,0,88,34,3,NA,NA,0,NA,NA,NA,NA,0.71,22,93,NA,0.086,0,NA,0.559,0.386,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320581.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320581.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302856.jpg
Hasini Perera,371185,Sri Lanka Women,2024,ICC Women's T20 World Cup,-9.012,-0.644,-9.012,-0.644,0,0,10,14,1,7,0,13,6,2,NA,NA,0,NA,NA,NA,NA,0.714,5,14,NA,0.071,0,NA,0.5,0.462,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320581.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320581.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302856.jpg
Hasini Perera,371185,Sri Lanka Women,2018,ICC Women's World T20,-22.339,-0.573,-22.339,-0.573,0,0,25,39,3,26,0,37,13,3,NA,NA,0,NA,NA,NA,NA,0.641,8.333,39,NA,0.077,0,NA,0.667,0.351,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320581.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320581.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302856.jpg
Hasini Perera,371185,Sri Lanka Women,2013,Women's World T20,-8.324,-1.189,-8.324,-1.189,0,0,3,7,0,4,0,7,3,2,NA,NA,0,NA,NA,NA,NA,0.429,1.5,7,NA,0,0,NA,0.571,0.429,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320581.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320581.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302856.jpg
Hayley Jensen,439029,New Zealand Women,2019,ICC Women's T20 World Cup,24.119,0.249,-2.175,-0.181,26.294,0.309,13,12,1,4,0,11,9,3,8,75,85,6,36,5.294,9.375,1.083,4.333,97,0.071,0.083,0,0.424,0.333,0.818,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320539.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320539.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305772.png
Hayley Jensen,439029,New Zealand Women,2022,ICC Women's T20 World Cup,-18.128,-0.324,-11.914,-0.627,-6.214,-0.168,10,19,0,9,0,19,10,2,4,52,37,7,10,8.432,13,0.526,5,56,0.189,0,0,0.27,0.474,0.526,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320539.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320539.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305772.png
Hayley Jensen,439029,New Zealand Women,2018,ICC Women's World T20,-18.171,-1.298,-3.394,-1.697,-14.777,-1.231,1,2,0,1,0,2,1,1,0,28,12,5,1,14,Inf,0.5,1,14,0.417,0,0,0.083,0.5,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320539.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320539.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305772.png
Hayley Jensen,439029,New Zealand Women,2013,Women's World T20,-3.143,-0.042,0,0,-3.143,-0.042,NA,0,NA,NA,NA,NA,NA,NA,4,87,75,8,20,6.96,21.75,NA,NA,75,0.107,NA,NA,0.267,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320539.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320539.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305772.png
Hayley Matthews,474308,West Indies Women,2019,ICC Women's T20 World Cup,4.704,0.046,-13.124,-0.32,17.828,0.292,26,41,4,27,0,38,10,3,2,53,61,4,24,5.213,26.5,0.634,8.667,102,0.066,0.098,0,0.393,0.659,0.263,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306637.jpg
Hayley Matthews,474308,West Indies Women,2022,ICC Women's T20 World Cup,12.483,0.063,14.027,0.125,-1.545,-0.018,130,112,20,48,1,99,48,3,4,91,85,10,36,6.424,22.75,1.161,43.333,197,0.118,0.179,0.009,0.424,0.429,0.485,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306637.jpg
