player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Daryn Dupavillon,501907,Pretoria Capitals,2022,SA20,-25.633,-1.068,-4.342,-0.724,-21.291,-1.183,5,6,1,4,0,5,1,1,0,40,18,7,6,13.333,Inf,0.833,5,24,0.389,0.167,0,0.333,0.667,0.2,PC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348951.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
David Miller,321777,Paarl Royals,2022,SA20,8.895,0.051,8.895,0.051,0,0,222,175,24,49,8,151,110,7,NA,NA,0,NA,NA,NA,NA,1.269,31.714,175,NA,0.137,0.046,NA,0.28,0.728,PR,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348950.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316655.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316655.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317964.jpg
David Willey,308251,Durban's Super Giants,2022,SA20,18.083,0.565,-7.217,-1.031,25.3,1.012,3,7,0,3,0,7,3,1,1,33,25,5,12,7.92,33,0.429,3,32,0.2,0,0,0.48,0.429,0.429,DSG,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348948.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322904.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322904.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305028.jpg
Delano Potgieter,596442,MI Cape Town,2022,SA20,15.69,0.291,15.69,0.291,0,0,83,54,11,20,8,43,23,4,NA,NA,0,NA,NA,NA,NA,1.537,20.75,54,NA,0.204,0.148,NA,0.37,0.535,MICT,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344076.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Dewald Brevis,1070665,MI Cape Town,2022,SA20,-47.108,-0.212,-45.948,-0.219,-1.16,-0.097,235,210,28,83,16,182,91,9,1,18,12,2,5,9,18,1.119,26.111,222,0.167,0.133,0.076,0.417,0.395,0.5,MICT,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344076.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/335100/335134.png,https://www.espncricinfo.com/db/PICTURES/CMS/335100/335134.png,https://www.espncricinfo.com/db/PICTURES/CMS/333900/333935.4.jpg
Donovan Ferreira,698315,Joburg Super Kings,2022,SA20,5.91,0.035,1.296,0.01,4.614,0.11,164,127,24,52,9,103,50,9,2,49,42,5,9,7,24.5,1.291,18.222,169,0.119,0.189,0.071,0.214,0.409,0.485,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/356800/356889.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/356800/356889.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/356800/356889.1.png
Duan Jansen,595954,MI Cape Town,2022,SA20,3.118,0.034,3.394,0.339,-0.276,-0.003,15,10,2,1,0,8,7,1,4,112,82,15,31,8.195,28,1.5,15,92,0.183,0.2,0,0.378,0.1,0.875,MICT,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344076.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/366300/366302.png,https://www.espncricinfo.com/db/PICTURES/CMS/366300/366302.png,https://www.espncricinfo.com/db/PICTURES/CMS/357600/357638.3.jpg
Dwaine Pretorius,327830,Durban's Super Giants,2022,SA20,-49.956,-0.284,-26.079,-0.745,-23.877,-0.169,28,35,3,18,3,32,10,5,10,214,141,27,43,9.106,21.4,0.8,5.6,176,0.191,0.086,0.086,0.305,0.514,0.312,DSG,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348948.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322077.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322077.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317962.jpg
Eathan Bosch,698343,Pretoria Capitals,2022,SA20,-57.995,-0.178,-11.77,-0.151,-46.225,-0.187,90,78,11,29,3,67,40,7,15,322,247,46,109,7.822,21.467,1.154,12.857,325,0.186,0.141,0.038,0.441,0.372,0.597,PC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348951.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Eoin Morgan,24598,Paarl Royals,2022,SA20,4.796,0.052,4.796,0.052,0,0,128,92,16,27,7,76,50,6,NA,NA,0,NA,NA,NA,NA,1.391,21.333,92,NA,0.174,0.076,NA,0.293,0.658,PR,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348950.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316564.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316564.png,https://www.espncricinfo.com/db/PICTURES/CMS/303900/303947.jpg
Evan Jones,605681,Paarl Royals,2022,SA20,-38.969,-0.163,-24.988,-0.625,-13.981,-0.07,30,40,2,18,0,38,22,4,14,278,199,31,57,8.382,19.857,0.75,7.5,239,0.156,0.05,0,0.286,0.45,0.579,PR,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348950.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/224500/224573.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/224500/224573.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/224500/224573.1.jpg
Faf du Plessis,44828,Joburg Super Kings,2022,SA20,113.698,0.448,113.698,0.448,0,0,369,254,50,80,14,204,141,9,NA,NA,0,NA,NA,NA,NA,1.453,41,254,NA,0.197,0.055,NA,0.315,0.691,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316559.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316559.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317961.jpg
Ferisco Adams,549288,Paarl Royals,2022,SA20,-40.646,-0.284,-2.588,-0.185,-38.057,-0.295,18,14,1,4,1,13,12,2,6,195,129,24,37,9.07,32.5,1.286,9,143,0.186,0.071,0.071,0.287,0.286,0.923,PR,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348950.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/297400/297407.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/297400/297407.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/297400/297407.1.jpg
George Garton,643433,Joburg Super Kings,2022,SA20,-15.158,-0.271,-10.462,-0.418,-4.697,-0.152,20,25,2,9,0,23,12,1,1,40,31,6,13,7.742,40,0.8,20,56,0.194,0.08,0,0.419,0.36,0.522,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/324300/324377.png,https://www.espncricinfo.com/db/PICTURES/CMS/324300/324377.png,https://www.espncricinfo.com/db/PICTURES/CMS/241100/241197.1.jpg
George Linde,481875,MI Cape Town,2022,SA20,-86.438,-0.305,3.26,0.027,-89.698,-0.557,157,122,20,46,11,102,55,7,6,206,161,26,63,7.677,34.333,1.287,22.429,283,0.161,0.164,0.09,0.391,0.377,0.539,MICT,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344076.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322109.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322109.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317960.jpg
Gerald Coetzee,596010,Joburg Super Kings,2022,SA20,11.564,0.057,-27.858,-0.961,39.422,0.228,16,29,1,18,1,28,10,4,18,213,173,22,69,7.387,11.833,0.552,4,202,0.127,0.034,0.034,0.399,0.621,0.357,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348579.png,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348579.png,https://www.espncricinfo.com/db/PICTURES/CMS/345900/345943.4.jpg
Grant Roelofsen,699723,MI Cape Town,2022,SA20,-24.183,-0.134,-24.183,-0.134,0,0,198,180,22,72,4,158,102,9,NA,NA,0,NA,NA,NA,NA,1.1,22,180,NA,0.122,0.022,NA,0.4,0.646,MICT,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344076.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/253700/253793.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/253700/253793.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/253700/253793.1.jpg
Hardus Viljoen,375126,Durban's Super Giants,2022,SA20,-53.104,-0.64,-13.982,-1.748,-39.122,-0.522,2,8,0,6,0,8,2,2,3,136,75,20,21,10.88,45.333,0.25,1,83,0.267,0,0,0.28,0.75,0.25,DSG,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348948.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324218.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324218.png,https://www.espncricinfo.com/db/PICTURES/CMS/309000/309065.png
Heinrich Klaasen,436757,Durban's Super Giants,2022,SA20,97.287,0.425,97.287,0.425,0,0,363,229,43,48,17,186,157,6,NA,NA,0,NA,NA,NA,NA,1.585,60.5,229,NA,0.188,0.074,NA,0.21,0.844,DSG,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348948.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322073.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322073.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317958.jpg
Imran Manack,437506,Paarl Royals,2022,SA20,32.377,2.024,0.493,0.164,31.885,2.453,4,3,0,0,0,3,4,NA,0,20,13,3,6,9.231,Inf,1.333,NA,16,0.231,0,0,0.462,0,1.333,PR,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348950.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
JJ Smuts,280490,Sunrisers Eastern Cape,2022,SA20,-26.006,-0.098,2.213,0.014,-28.219,-0.264,193,158,28,63,5,130,71,7,3,117,107,14,46,6.561,39,1.222,27.571,265,0.131,0.177,0.032,0.43,0.399,0.546,SEC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348952.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322083.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322083.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317956.jpg
James Fuller,451782,Sunrisers Eastern Cape,2022,SA20,-35.039,-0.278,6.618,0.135,-41.657,-0.541,76,49,9,11,1,40,38,4,0,128,77,19,25,9.974,Inf,1.551,19,126,0.247,0.184,0.02,0.325,0.224,0.95,SEC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348952.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/131000/131099.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/131000/131099.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/131000/131099.1.jpg
James Neesham,355269,Pretoria Capitals,2022,SA20,13.525,0.04,-3.878,-0.028,17.403,0.09,176,140,22,43,7,118,74,7,14,255,194,31,68,7.887,18.214,1.257,25.143,334,0.16,0.157,0.05,0.351,0.307,0.627,PC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348951.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319781.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319781.png,https://www.espncricinfo.com/db/PICTURES/CMS/303600/303603.jpg
Janneman Malan,605680,Joburg Super Kings,2022,SA20,3.981,0.105,3.981,0.105,0,0,23,38,3,23,1,35,9,3,NA,NA,0,NA,NA,NA,NA,0.605,7.667,38,NA,0.079,0.026,NA,0.605,0.257,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322090.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322090.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317957.jpg
Jason Holder,391485,Durban's Super Giants,2022,SA20,-54.782,-0.318,-1.703,-0.026,-53.079,-0.496,75,65,10,25,4,55,27,3,2,192,107,27,27,10.766,96,1.154,25,172,0.252,0.154,0.062,0.252,0.385,0.491,DSG,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348948.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316673.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316673.png,https://www.espncricinfo.com/db/PICTURES/CMS/214700/214757.1.jpg
Jason Roy,298438,Paarl Royals,2022,SA20,-38.564,-0.304,-38.564,-0.304,0,0,110,127,14,61,2,113,50,10,NA,NA,0,NA,NA,NA,NA,0.866,11,127,NA,0.11,0.016,NA,0.48,0.442,PR,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348950.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319791.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319791.png,https://www.espncricinfo.com/db/PICTURES/CMS/303900/303963.jpg
Jofra Archer,669855,MI Cape Town,2022,SA20,4.212,0.027,-8.491,-1.061,12.703,0.086,5,8,0,2,0,8,5,2,12,186,147,23,60,7.592,15.5,0.625,2.5,155,0.156,0,0,0.408,0.25,0.625,MICT,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344076.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322929.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322929.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305033.jpg
Jordan Cox,1112537,Sunrisers Eastern Cape,2022,SA20,-14.809,-0.322,-14.809,-0.322,0,0,44,46,4,22,2,42,24,6,NA,NA,0,NA,NA,NA,NA,0.957,7.333,46,NA,0.087,0.043,NA,0.478,0.571,SEC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348952.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/325900/325912.png,https://www.espncricinfo.com/db/PICTURES/CMS/325900/325912.png,https://www.espncricinfo.com/db/PICTURES/CMS/325900/325921.4.jpg
Jordan Hermann,1255248,Sunrisers Eastern Cape,2022,SA20,-51.013,-0.3,-51.013,-0.3,0,0,184,170,26,70,4,144,72,7,NA,NA,0,NA,NA,NA,NA,1.082,26.286,170,NA,0.153,0.024,NA,0.412,0.5,SEC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348952.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Jos Buttler,308967,Paarl Royals,2022,SA20,32.7,0.112,32.7,0.112,0,0,368,291,46,94,10,245,164,9,NA,NA,0,NA,NA,NA,NA,1.265,40.889,291,NA,0.158,0.034,NA,0.323,0.669,PR,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348950.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316642.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316642.png,https://www.espncricinfo.com/db/PICTURES/CMS/303900/303969.jpg
Josh Little,928067,Pretoria Capitals,2022,SA20,-36.025,-0.68,-2.317,-0.463,-33.708,-0.702,2,5,0,3,0,5,2,NA,2,80,48,13,19,10,40,0.4,NA,53,0.271,0,0,0.396,0.6,0.4,PC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348951.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/367800/367860.png,https://www.espncricinfo.com/db/PICTURES/CMS/367800/367860.png,https://www.espncricinfo.com/db/PICTURES/CMS/367800/367863.4.jpg
Junior Dala,545467,Durban's Super Giants,2022,SA20,4.459,0.178,0,0,4.459,0.178,NA,0,NA,NA,NA,NA,NA,NA,3,33,25,5,12,7.92,11,NA,NA,25,0.2,NA,NA,0.48,NA,NA,DSG,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348948.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322093.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322093.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317955.jpg
Kagiso Rabada,550215,MI Cape Town,2022,SA20,7.896,0.039,-7.796,-0.78,15.692,0.081,7,10,1,5,0,9,3,2,11,233,193,27,78,7.244,21.182,0.7,3.5,203,0.14,0.1,0,0.404,0.5,0.333,MICT,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344076.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320376.png,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320376.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317954.jpg
Keemo Paul,677081,Durban's Super Giants,2022,SA20,-2.98,-0.044,7.252,0.151,-10.233,-0.539,74,48,10,15,6,38,22,4,1,32,19,5,8,10.105,32,1.542,18.5,67,0.263,0.208,0.125,0.421,0.312,0.579,DSG,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348948.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/355400/355400.png,https://www.espncricinfo.com/db/PICTURES/CMS/355400/355400.png,https://www.espncricinfo.com/db/PICTURES/CMS/352300/352355.4.jpg
Keshav Maharaj,267724,Durban's Super Giants,2022,SA20,-32.737,-0.183,-17.33,-0.468,-15.407,-0.108,34,37,4,16,1,33,16,2,4,187,142,20,51,7.901,46.75,0.919,17,179,0.141,0.108,0.027,0.359,0.432,0.485,DSG,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348948.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322072.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322072.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317953.jpg
Kusal Mendis,629074,Pretoria Capitals,2022,SA20,36.297,0.234,36.297,0.234,0,0,223,155,36,61,9,119,61,7,NA,NA,0,NA,NA,NA,NA,1.439,31.857,155,NA,0.232,0.058,NA,0.394,0.513,PC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348951.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/319800/319866.png,https://www.espncricinfo.com/db/PICTURES/CMS/319800/319866.png,https://www.espncricinfo.com/db/PICTURES/CMS/303800/303835.png
Kyle Mayers,348056,Durban's Super Giants,2022,SA20,-37.863,-0.201,-30.166,-0.243,-7.697,-0.12,163,124,26,52,10,98,39,7,2,48,64,5,36,4.5,24,1.315,23.286,188,0.078,0.21,0.081,0.562,0.419,0.398,DSG,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348948.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322024.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322024.png,https://www.espncricinfo.com/db/PICTURES/CMS/316000/316081.png
Kyle Simmonds,550251,Joburg Super Kings,2022,SA20,6.212,0.109,-10.031,-0.669,16.243,0.387,13,15,1,8,1,14,7,1,6,47,42,4,12,6.714,7.833,0.867,13,57,0.095,0.067,0.067,0.286,0.533,0.5,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/355000/355064.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/355000/355064.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/355000/355064.1.png
Kyle Verreynne,595004,Joburg Super Kings,2022,SA20,-8.771,-0.302,-8.771,-0.302,0,0,34,29,5,12,0,24,14,4,NA,NA,0,NA,NA,NA,NA,1.172,8.5,29,NA,0.172,0,NA,0.414,0.583,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322400/322463.png,https://www.espncricinfo.com/db/PICTURES/CMS/322400/322463.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317952.jpg
Leus du Plooy,595739,Joburg Super Kings,2022,SA20,94.018,0.505,94.018,0.505,0,0,249,186,34,60,7,152,99,4,NA,NA,0,NA,NA,NA,NA,1.339,62.25,186,NA,0.183,0.038,NA,0.323,0.651,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/324300/324362.png,https://www.espncricinfo.com/db/PICTURES/CMS/324300/324362.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Lewis Gregory,362201,Joburg Super Kings,2022,SA20,-15.392,-0.616,-18.257,-1.826,2.864,0.191,4,10,0,7,0,10,4,3,1,17,15,3,7,6.8,17,0.4,1.333,25,0.2,0,0,0.467,0.7,0.4,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/323000/323010.png,https://www.espncricinfo.com/db/PICTURES/CMS/323000/323010.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305040.jpg
Lizaad Williams,379887,Joburg Super Kings,2022,SA20,12.576,0.157,-3.694,-0.194,16.27,0.267,17,19,2,7,0,17,9,NA,5,70,61,9,25,6.885,14,0.895,NA,80,0.148,0.105,0,0.41,0.368,0.529,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/329700/329749.png,https://www.espncricinfo.com/db/PICTURES/CMS/329700/329749.png,https://www.espncricinfo.com/db/PICTURES/CMS/329300/329354.4.jpg
Lungi Ngidi,542023,Paarl Royals,2022,SA20,57.531,0.245,-0.484,-0.121,58.016,0.251,2,4,0,2,0,4,2,NA,12,265,231,34,95,6.883,22.083,0.5,NA,235,0.147,0,0,0.411,0.5,0.5,PR,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348950.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322069.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322069.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317951.jpg
Maheesh Theekshana,1138316,Joburg Super Kings,2022,SA20,33.994,0.231,0,0,33.994,0.231,NA,0,NA,NA,NA,NA,NA,NA,7,176,147,18,52,7.184,25.143,NA,NA,147,0.122,NA,NA,0.354,NA,NA,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/347800/347825.png,https://www.espncricinfo.com/db/PICTURES/CMS/347800/347825.png,https://www.espncricinfo.com/db/PICTURES/CMS/336200/336296.4.jpg
