player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Sophie Molineux,944373,Canterbury Women,2023,Women's Super Smash,-9.124,-0.109,-1.109,-0.033,-8.015,-0.16,36,34,4,13,0,32,20,2,1,60,50,6,17,7.2,60,1.059,18,84,0.12,0.118,0,0.34,0.382,0.625,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321699.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321699.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305813.jpg
Sophie Oldershaw,1126980,Otago Women,2021,Women's Super Smash,47.526,0.162,-10.545,-0.879,58.07,0.206,5,12,0,8,0,13,5,3,16,248,282,16,113,5.277,15.5,0.417,1.667,294,0.057,0,0,0.401,0.667,0.385,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Sophie Oldershaw,1126980,Otago Women,2022,Women's Super Smash,-31.886,-0.184,-4.503,-2.252,-27.383,-0.16,0,2,0,2,0,2,0,1,7,219,171,20,35,7.684,31.286,0,0,173,0.117,0,0,0.205,1,0,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Sophie Oldershaw,1126980,Otago Women,2023,Women's Super Smash,-2.248,-0.038,-0.574,-0.115,-1.674,-0.031,4,5,0,1,0,5,4,NA,3,64,54,7,16,7.111,21.333,0.8,NA,59,0.13,0,0,0.296,0.2,0.8,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Suzie Bates,54565,Otago Women,2021,Women's Super Smash,70.607,0.16,65.923,0.152,4.685,0.781,504,435,55,166,1,393,282,9,1,4,6,0,3,4,4,1.159,56,441,0,0.126,0.002,0.5,0.382,0.718,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320652.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320652.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305804.png
Suzie Bates,54565,Otago Women,2022,Women's Super Smash,69.802,0.232,64.103,0.281,5.7,0.078,293,228,32,72,5,203,155,4,3,72,73,6,24,5.918,24,1.285,73.25,301,0.082,0.14,0.022,0.329,0.316,0.764,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320652.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320652.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305804.png
Suzie Bates,54565,Otago Women,2023,Women's Super Smash,63.556,0.142,59.884,0.174,3.671,0.035,398,344,53,129,1,302,184,7,4,112,104,11,37,6.462,28,1.157,56.857,448,0.106,0.154,0.003,0.356,0.375,0.609,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320652.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320652.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305804.png
Tash Wakelin,1290209,Northern Districts Women,2021,Women's Super Smash,-7.373,-1.053,-7.373,-1.053,0,0,1,7,0,6,0,7,1,1,NA,NA,0,NA,NA,NA,NA,0.143,1,7,NA,0,0,NA,0.857,0.143,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Tash Wakelin,1290209,Northern Districts Women,2022,Women's Super Smash,-1.765,-0.118,-1.765,-0.118,0,0,16,15,2,6,0,15,8,2,NA,NA,0,NA,NA,NA,NA,1.067,8,15,NA,0.133,0,NA,0.4,0.533,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Tash Wakelin,1290209,Northern Districts Women,2023,Women's Super Smash,-8.781,-0.462,-8.781,-0.462,0,0,13,19,2,13,0,18,5,1,NA,NA,0,NA,NA,NA,NA,0.684,13,19,NA,0.105,0,NA,0.684,0.278,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Thamsyn Newton,544428,Central Districts Women,2023,Women's Super Smash,-57.239,-0.289,-57.239,-0.289,0,0,158,198,9,82,0,199,122,8,NA,NA,0,NA,NA,NA,NA,0.798,19.75,198,NA,0.045,0,NA,0.414,0.613,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305805.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305805.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305805.png
Thamsyn Newton,544428,Wellington Women,2021,Women's Super Smash,-2.302,-0.017,-8.717,-0.082,6.414,0.238,112,106,11,40,0,99,68,7,3,28,27,3,9,6.222,9.333,1.057,16,133,0.111,0.104,0,0.333,0.377,0.687,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305805.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305805.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305805.png
Thamsyn Newton,544428,Wellington Women,2022,Women's Super Smash,-11.883,-0.077,-11.883,-0.077,0,0,147,154,17,65,1,148,77,9,NA,NA,0,NA,NA,NA,NA,0.955,16.333,154,NA,0.11,0.006,NA,0.422,0.52,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305805.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305805.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305805.png
Xara Jetly,1175115,Wellington Women,2021,Women's Super Smash,76.093,0.403,5.389,0.539,70.704,0.395,15,10,1,1,0,9,11,NA,15,139,179,13,85,4.659,9.267,1.5,NA,189,0.073,0.1,0,0.475,0.1,1.222,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Xara Jetly,1175115,Wellington Women,2022,Women's Super Smash,0.54,0.003,-7.825,-0.783,8.366,0.045,7,10,0,5,0,10,7,3,9,199,185,18,65,6.454,22.111,0.7,2.333,195,0.097,0,0,0.351,0.5,0.7,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Xara Jetly,1175115,Wellington Women,2023,Women's Super Smash,23.262,0.099,-6.479,-0.498,29.74,0.133,8,13,0,7,0,14,8,NA,12,210,223,24,98,5.65,17.5,0.615,NA,236,0.108,0,0,0.439,0.538,0.571,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
