player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Aaron Hardie,1124283,Perth Scorchers,2024,Big Bash League,-7.365,-0.32,-7.365,-0.32,0,0,24,23,1,6,1,22,18,1,NA,NA,0,NA,NA,NA,NA,1.043,24,23,NA,0.043,0.043,NA,0.261,0.818,PS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313468.logo.png,#f27107,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,#524F51,#EAF41D,https://www.espncricinfo.com/db/PICTURES/CMS/313600/313651.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/313600/313651.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/313600/313651.1.jpg
Aaron Hardie,1124283,Perth Scorchers,2025,Big Bash League,-17.995,-0.112,-5.748,-0.053,-12.247,-0.24,132,109,15,44,6,101,60,8,2,76,51,8,11,8.941,38,1.211,16.5,160,0.157,0.138,0.055,0.216,0.404,0.594,PS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313468.logo.png,#f27107,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,#524F51,#EAF41D,https://www.espncricinfo.com/db/PICTURES/CMS/313600/313651.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/313600/313651.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/313600/313651.1.jpg
Aaron Heal,5966,Melbourne Renegades,2011,Big Bash League,1.663,0.022,-7.715,-2.572,9.378,0.13,1,3,0,2,0,4,1,2,3,88,72,7,26,7.333,29.333,0.333,0.5,75,0.097,0,0,0.361,0.667,0.25,MR,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313469.logo.png,#e20808,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,#524F51,#EAF41D,https://www.espncricinfo.com/db/PICTURES/CMS/96000/96048.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/96000/96048.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/96000/96048.1.jpg
Aaron O'Brien,7025,Adelaide Strikers,2011,Big Bash League,21.554,0.108,-15.097,-0.539,36.652,0.213,28,28,2,11,1,27,18,4,7,185,172,12,59,6.453,26.429,1,7,200,0.07,0.071,0.036,0.343,0.393,0.667,AS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313465.logo.png,#0a81ff,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,#524F51,#EAF41D,https://www.espncricinfo.com/db/PICTURES/CMS/58700/58751.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/58700/58751.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/58700/58751.1.jpg
Aaron O'Brien,7025,Melbourne Renegades,2012,Big Bash League,36.516,0.2,2.705,0.208,33.811,0.199,18,13,2,5,1,11,8,NA,9,172,170,12,66,6.071,19.111,1.385,NA,183,0.071,0.154,0.077,0.388,0.385,0.727,MR,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313469.logo.png,#e20808,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,#524F51,#EAF41D,https://www.espncricinfo.com/db/PICTURES/CMS/58700/58751.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/58700/58751.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/58700/58751.1.jpg
Aaron O'Brien,7025,Melbourne Renegades,2013,Big Bash League,-50.867,-0.248,-11.288,-0.418,-39.579,-0.222,22,27,1,8,0,26,18,1,7,254,178,25,42,8.562,36.286,0.815,22,205,0.14,0.037,0,0.236,0.296,0.692,MR,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313469.logo.png,#e20808,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,#524F51,#EAF41D,https://www.espncricinfo.com/db/PICTURES/CMS/58700/58751.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/58700/58751.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/58700/58751.1.jpg
Aaron Summers,1124289,Hobart Hurricanes,2017,Big Bash League,-5.039,-0.229,0,0,-5.039,-0.229,NA,0,NA,NA,NA,NA,NA,NA,0,31,22,3,5,8.455,Inf,NA,NA,22,0.136,NA,NA,0.227,NA,NA,HH,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313467.logo.png,#8509d7,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,#524F51,#EAF41D,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Abdul Razzaq,39836,Melbourne Renegades,2011,Big Bash League,-44.19,-0.405,-9.438,-0.27,-34.752,-0.47,42,35,4,13,3,33,20,2,2,123,74,16,23,9.973,61.5,1.2,21,109,0.216,0.114,0.086,0.311,0.371,0.606,MR,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313469.logo.png,#e20808,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,#524F51,#EAF41D,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320445.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320445.png,https://www.espncricinfo.com/db/PICTURES/CMS/203000/203079.1.jpg
Adam Crosthwaite,4837,Adelaide Strikers,2011,Big Bash League,-12.844,-0.214,-12.844,-0.214,0,0,64,60,8,26,2,52,28,6,NA,NA,0,NA,NA,NA,NA,1.067,10.667,60,NA,0.133,0.033,NA,0.433,0.538,AS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313465.logo.png,#0a81ff,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,#524F51,#EAF41D,https://www.espncricinfo.com/db/PICTURES/CMS/93300/93335.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/93300/93335.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/93300/93335.1.jpg
Adam Hose,525992,Adelaide Strikers,2022,Big Bash League,-2.142,-0.009,-2.142,-0.009,0,0,312,243,34,81,10,221,156,12,NA,NA,0,NA,NA,NA,NA,1.284,26,243,NA,0.14,0.041,NA,0.333,0.706,AS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313465.logo.png,#0a81ff,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,#524F51,#EAF41D,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324227.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324227.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
