player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Dane van Niekerk,364413,Guyana Amazon Warriors Women,2025,Women's Caribbean Premier League,0.624,0.057,0.624,0.057,0,0,11,11,2,5,0,10,3,NA,NA,NA,0,NA,NA,NA,NA,1,NA,11,NA,0.182,0,NA,0.455,0.3,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320640.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320640.png,https://www.espncricinfo.com/db/PICTURES/CMS/307200/307251.png
Deandra Dottin,355349,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,2.499,0.028,4.822,0.063,-2.323,-0.179,79,77,9,36,3,71,37,2,1,18,13,2,5,8.308,18,1.026,39.5,90,0.154,0.117,0.039,0.385,0.468,0.521,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306622.png
Deandra Dottin,355349,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,2.196,0.022,4.71,0.053,-2.514,-0.209,107,89,15,39,3,78,41,3,1,18,12,3,4,9,18,1.202,35.667,101,0.25,0.169,0.034,0.333,0.438,0.526,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306622.png
Deandra Dottin,355349,Trinbago Knight Riders Women,2024,Women's Caribbean Premier League,-14.211,-0.111,1.362,0.012,-15.573,-0.82,119,109,16,59,6,98,43,5,0,37,19,6,3,11.684,Inf,1.092,23.8,128,0.316,0.147,0.055,0.158,0.541,0.439,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306622.png
Deandra Dottin,355349,Trinbago Knight Riders Women,2025,Women's Caribbean Premier League,3.636,0.071,-0.108,-0.007,3.744,0.104,20,15,3,9,2,14,4,2,2,36,36,6,20,6,18,1.333,10,51,0.167,0.2,0.133,0.556,0.6,0.286,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306622.png
Djenaba Joseph,1349230,Barbados Royals Women,2024,Women's Caribbean Premier League,-5.145,-0.271,-5.145,-0.271,0,0,18,19,1,4,0,18,14,1,NA,NA,0,NA,NA,NA,NA,0.947,18,19,NA,0.053,0,NA,0.211,0.778,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353927.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353927.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353927.4.jpg
Erin Burns,275447,Barbados Royals Women,2023,Women's Caribbean Premier League,-0.844,-0.005,20.349,0.268,-21.194,-0.241,102,76,12,24,2,68,50,2,5,119,88,16,32,8.114,23.8,1.342,51,164,0.182,0.158,0.026,0.364,0.316,0.735,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326534.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305807.jpg
Erin Burns,275447,Guyana Amazon Warriors Women,2024,Women's Caribbean Premier League,27.654,0.126,29.975,0.216,-2.322,-0.029,172,139,18,43,0,122,100,3,6,100,80,16,34,7.5,16.667,1.237,57.333,219,0.2,0.129,0,0.425,0.309,0.82,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326534.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305807.jpg
Fatima Sana,1144886,Barbados Royals Women,2022,Women's Caribbean Premier League,3.094,0.072,0.388,0.065,2.705,0.073,6,6,0,1,0,7,6,NA,5,45,37,6,13,7.297,9,1,NA,43,0.162,0,0,0.351,0.167,0.857,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/336200/336283.png,https://www.espncricinfo.com/db/PICTURES/CMS/336200/336283.png,https://www.espncricinfo.com/db/PICTURES/CMS/334800/334896.4.jpg
Fran Jonas,1208952,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,-15.187,-0.167,-7.863,-0.983,-7.324,-0.088,3,8,0,5,0,8,3,1,3,96,83,8,33,6.94,32,0.375,3,91,0.096,0,0,0.398,0.625,0.375,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326536.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326536.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324716.4.jpg
Gaby Lewis,774347,Barbados Royals Women,2023,Women's Caribbean Premier League,8.46,0.06,8.46,0.06,0,0,159,140,24,66,1,118,61,5,NA,NA,0,NA,NA,NA,NA,1.136,31.8,140,NA,0.171,0.007,NA,0.471,0.517,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239155.jpg
Geetika Kodali,1184545,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,6.365,0.155,-7.022,-1.17,13.387,0.382,2,6,0,4,0,6,2,1,1,19,35,0,19,3.257,19,0.333,2,41,0,0,0,0.543,0.667,0.333,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/334300/334398.png,https://www.espncricinfo.com/db/PICTURES/CMS/334300/334398.png,https://www.espncricinfo.com/db/PICTURES/CMS/332500/332580.4.jpg
Georgia Redmayne,381197,Barbados Royals Women,2024,Women's Caribbean Premier League,-6.299,-0.573,-6.299,-0.573,0,0,6,11,0,7,0,11,6,1,NA,NA,0,NA,NA,NA,NA,0.545,6,11,NA,0,0,NA,0.636,0.545,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326484.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326484.png,https://www.espncricinfo.com/db/PICTURES/CMS/325000/325007.4.jpg
Georgia Redmayne,381197,Barbados Royals Women,2025,Women's Caribbean Premier League,-8.075,-0.311,-8.075,-0.311,0,0,26,26,3,10,0,24,14,1,NA,NA,0,NA,NA,NA,NA,1,26,26,NA,0.115,0,NA,0.385,0.583,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326484.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326484.png,https://www.espncricinfo.com/db/PICTURES/CMS/325000/325007.4.jpg
Harshitha Samarawickrama,557839,Trinbago Knight Riders Women,2024,Women's Caribbean Premier League,-6.572,-0.111,-6.572,-0.111,0,0,58,59,7,26,0,54,30,4,NA,NA,0,NA,NA,NA,NA,0.983,14.5,59,NA,0.119,0,NA,0.441,0.556,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322128.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322128.png,https://www.espncricinfo.com/db/PICTURES/CMS/300600/300648.1.jpg
Hayley Jensen,439029,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,10.227,0.179,-0.561,-0.027,10.788,0.3,22,21,2,7,1,19,12,1,3,32,36,4,19,5.333,10.667,1.048,22,57,0.111,0.095,0.048,0.528,0.333,0.632,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320539.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320539.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305772.png
Hayley Matthews,474308,Barbados Royals Women,2022,Women's Caribbean Premier League,31.705,0.196,-4.221,-0.049,35.926,0.479,86,87,8,34,0,85,54,3,6,63,75,3,35,5.04,10.5,0.989,28.667,162,0.04,0.092,0,0.467,0.391,0.635,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306637.jpg
Hayley Matthews,474308,Barbados Royals Women,2023,Women's Caribbean Premier League,34.118,0.134,44.186,0.309,-10.069,-0.09,191,143,29,61,4,119,67,5,8,142,112,16,40,7.607,17.75,1.336,38.2,255,0.143,0.203,0.028,0.357,0.427,0.563,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306637.jpg
Hayley Matthews,474308,Barbados Royals Women,2024,Women's Caribbean Premier League,62.29,0.241,1.09,0.008,61.2,0.528,147,143,20,65,0,128,67,3,12,87,116,7,61,4.5,7.25,1.028,49,259,0.06,0.14,0,0.526,0.455,0.523,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306637.jpg
Jahzara Claxton,1352172,Barbados Royals Women,2023,Women's Caribbean Premier League,2.762,0.153,0,0,2.762,0.153,NA,0,NA,NA,NA,NA,NA,NA,1,21,18,2,6,7,21,NA,NA,18,0.111,NA,NA,0.333,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,NA,NA,NA
Jahzara Claxton,1352172,Trinbago Knight Riders Women,2024,Women's Caribbean Premier League,-7.435,-0.826,-4.548,-1.516,-2.886,-0.481,1,3,0,2,0,3,1,1,0,9,6,2,3,9,Inf,0.333,1,9,0.333,0,0,0.5,0.667,0.333,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,NA,NA,NA
Jahzara Claxton,1352172,Trinbago Knight Riders Women,2025,Women's Caribbean Premier League,-10.367,-0.192,-3.513,-0.251,-6.854,-0.171,15,14,3,8,0,14,3,2,3,51,40,7,16,7.65,17,1.071,7.5,54,0.175,0.214,0,0.4,0.571,0.214,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,NA,NA,NA
Jannillea Glasgow,1268602,Barbados Royals Women,2023,Women's Caribbean Premier League,-3.234,-0.539,0,0,-3.234,-0.539,NA,0,NA,NA,NA,NA,NA,NA,0,9,6,2,3,9,Inf,NA,NA,6,0.333,NA,NA,0.5,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg
Jannillea Glasgow,1268602,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,-3.289,-3.289,-3.289,-3.289,0,0,0,1,0,1,0,1,0,1,NA,NA,0,NA,NA,NA,NA,0,0,1,NA,0,0,NA,1,0,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg
Jannillea Glasgow,1268602,Trinbago Knight Riders Women,2024,Women's Caribbean Premier League,-17.497,-0.389,-10.973,-0.333,-6.524,-0.544,24,33,3,18,0,32,12,1,1,22,12,3,4,11,22,0.727,24,45,0.25,0.091,0,0.333,0.545,0.375,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg
Jannillea Glasgow,1268602,Trinbago Knight Riders Women,2025,Women's Caribbean Premier League,-7.584,-1.517,-7.584,-1.517,0,0,2,5,0,3,0,5,2,2,NA,NA,0,NA,NA,NA,NA,0.4,1,5,NA,0,0,NA,0.6,0.4,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg
Jemimah Rodrigues,883405,Trinbago Knight Riders Women,2024,Women's Caribbean Premier League,-7.42,-0.061,-4.425,-0.046,-2.996,-0.12,105,97,8,27,0,92,73,4,0,29,25,3,10,6.96,Inf,1.082,26.25,122,0.12,0.082,0,0.4,0.278,0.793,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/321800/321866.png,https://www.espncricinfo.com/db/PICTURES/CMS/321800/321866.png,https://www.espncricinfo.com/db/PICTURES/CMS/300600/300608.1.jpg
Jess Jonassen,374936,Trinbago Knight Riders Women,2024,Women's Caribbean Premier League,6.087,0.039,-13.527,-0.288,19.613,0.177,46,47,4,19,0,45,30,5,6,99,111,13,58,5.351,16.5,0.979,9.2,158,0.117,0.085,0,0.523,0.404,0.667,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320133.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320133.png,https://www.espncricinfo.com/db/PICTURES/CMS/150200/150218.1.jpg
Jess Jonassen,374936,Trinbago Knight Riders Women,2025,Women's Caribbean Premier League,5.687,0.065,-9.553,-0.245,15.24,0.318,32,39,4,21,0,38,16,2,3,44,48,6,27,5.5,14.667,0.821,16,87,0.125,0.103,0,0.562,0.538,0.421,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320133.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320133.png,https://www.espncricinfo.com/db/PICTURES/CMS/150200/150218.1.jpg
Karishma Ramharack,769517,Guyana Amazon Warriors Women,2022,Women's Caribbean Premier League,-4.045,-0.156,0,0,-4.045,-0.156,NA,0,NA,NA,NA,NA,NA,NA,0,30,26,2,8,6.923,Inf,NA,NA,26,0.077,NA,NA,0.308,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/334800/334887.4.jpg
Karishma Ramharack,769517,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,-0.866,-0.008,-2.065,-1.032,1.199,0.012,2,2,0,0,0,2,2,1,8,124,104,18,43,7.154,15.5,1,2,106,0.173,0,0,0.413,0,1,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/334800/334887.4.jpg
Karishma Ramharack,769517,Guyana Amazon Warriors Women,2024,Women's Caribbean Premier League,1.831,0.025,-4.804,-0.601,6.635,0.101,8,8,1,3,0,7,4,2,3,66,66,6,26,6,22,1,4,74,0.091,0.125,0,0.394,0.375,0.571,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/334800/334887.4.jpg
Karishma Ramharack,769517,Guyana Amazon Warriors Women,2025,Women's Caribbean Premier League,0.953,0.021,0,0,0.953,0.021,NA,0,NA,NA,NA,NA,NA,NA,1,45,46,6,25,5.87,45,NA,NA,46,0.13,NA,NA,0.543,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/334800/334887.4.jpg
Kaysia Schultz,1230583,Guyana Amazon Warriors Women,2025,Women's Caribbean Premier League,-4.644,-0.663,0,0,-4.644,-0.663,NA,0,NA,NA,NA,NA,NA,NA,0,12,7,2,1,10.286,Inf,NA,NA,7,0.286,NA,NA,0.143,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370964.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370964.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370964.4.jpg
Kycia Knight,472975,Barbados Royals Women,2025,Women's Caribbean Premier League,9.694,0.462,9.694,0.462,0,0,33,21,5,6,0,16,12,NA,NA,NA,0,NA,NA,NA,NA,1.571,NA,21,NA,0.238,0,NA,0.286,0.75,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320600.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320600.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306644.png
Kycia Knight,472975,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,-21.92,-0.231,-21.92,-0.231,0,0,77,95,5,47,1,93,55,4,NA,NA,0,NA,NA,NA,NA,0.811,19.25,95,NA,0.053,0.011,NA,0.495,0.591,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320600.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320600.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306644.png
Kycia Knight,472975,Trinbago Knight Riders Women,2024,Women's Caribbean Premier League,-22.493,-0.357,-22.493,-0.357,0,0,50,63,3,24,1,61,36,4,NA,NA,0,NA,NA,NA,NA,0.794,12.5,63,NA,0.048,0.016,NA,0.381,0.59,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320600.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320600.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306644.png
Kyshona Knight,472977,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,-16.751,-0.728,-16.751,-0.728,0,0,16,23,1,11,0,22,12,2,NA,NA,0,NA,NA,NA,NA,0.696,8,23,NA,0.043,0,NA,0.478,0.545,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306645.png
Kyshona Knight,472977,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,-13.267,-0.698,-13.267,-0.698,0,0,12,19,1,11,0,19,8,3,NA,NA,0,NA,NA,NA,NA,0.632,4,19,NA,0.053,0,NA,0.579,0.421,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306645.png
Laura Harris,951163,Barbados Royals Women,2023,Women's Caribbean Premier League,11.594,0.386,11.594,0.386,0,0,53,30,9,16,6,22,5,5,NA,NA,0,NA,NA,NA,NA,1.767,10.6,30,NA,0.3,0.2,NA,0.533,0.227,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324790.4.jpg
Laura Harris,951163,Barbados Royals Women,2024,Women's Caribbean Premier League,12.186,0.508,12.186,0.508,0,0,47,24,8,8,3,17,9,4,NA,NA,0,NA,NA,NA,NA,1.958,11.75,24,NA,0.333,0.125,NA,0.333,0.529,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324790.4.jpg
Laura Harris,951163,Guyana Amazon Warriors Women,2025,Women's Caribbean Premier League,16.096,0.335,17.454,0.919,-1.357,-0.047,40,19,6,8,4,13,8,2,3,39,29,5,9,8.069,13,2.105,20,48,0.172,0.316,0.211,0.31,0.421,0.615,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324790.4.jpg
Lauren Winfield-Hill,517572,Guyana Amazon Warriors Women,2024,Women's Caribbean Premier League,-7.409,-0.08,-7.409,-0.08,0,0,79,93,7,42,0,94,51,3,NA,NA,0,NA,NA,NA,NA,0.849,26.333,93,NA,0.075,0,NA,0.452,0.543,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323182.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323182.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305053.png
Lee-Ann Kirby,355354,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,-8.529,-0.12,-13.068,-0.327,4.539,0.146,33,40,5,26,2,37,9,2,3,33,31,4,17,6.387,11,0.825,16.5,71,0.129,0.125,0.05,0.548,0.65,0.243,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321676.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321676.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306646.png
Lee-Ann Kirby,355354,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,-15.23,-0.448,-15.23,-0.448,0,0,16,34,2,25,0,33,8,2,NA,NA,0,NA,NA,NA,NA,0.471,8,34,NA,0.059,0,NA,0.735,0.242,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321676.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321676.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306646.png
