player,cricinfo_id,team,season,competition,match_id,custom_match_id,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Nadine de Klerk,939249,Oval Invincibles (Women),2023,The Hundred Women's Competition,1355597,THWC_OI-W_SB-W_2023-08-19,-3.759,-0.179,-3.761,-0.752,0.002,0,5,5,1,3,0,5,1,1,1,20,16,3,5,1.25,20,1,5,21,0.188,0.2,0,0.312,0.6,0.2,OI-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317111.png,#14f581, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/323500/323591.png,https://www.espncricinfo.com/db/PICTURES/CMS/323500/323591.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307323.png
Nadine de Klerk,939249,Oval Invincibles (Women),2023,The Hundred Women's Competition,1355600,THWC_OI-W_TR-W_2023-08-21,24.899,0.566,29.865,1.298,-4.966,-0.236,51,23,9,3,1,17,13,NA,1,35,21,6,7,1.667,35,2.217,NA,44,0.286,0.391,0.043,0.333,0.13,0.765,OI-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317111.png,#14f581, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/323500/323591.png,https://www.espncricinfo.com/db/PICTURES/CMS/323500/323591.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307323.png
Naomi Dattani,885851,Trent Rockets (Women),2023,The Hundred Women's Competition,1355572,THWC_SB-W_TR-W_2023-08-01,-7.357,-0.237,-3.1,-0.31,-4.257,-0.203,8,10,1,5,0,9,4,1,1,30,21,5,8,1.429,30,0.8,8,31,0.238,0.1,0,0.381,0.5,0.444,TR-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317108.png,#e9e10c, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326547.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326547.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324744.4.jpg
Naomi Dattani,885851,Trent Rockets (Women),2023,The Hundred Women's Competition,1355583,THWC_NSC-W_TR-W_2023-08-09,-16.103,-0.644,-3.373,-1.124,-12.73,-0.579,1,3,0,2,0,3,1,1,1,36,22,4,5,1.636,36,0.333,1,25,0.182,0,0,0.227,0.667,0.333,TR-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317108.png,#e9e10c, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326547.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326547.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324744.4.jpg
Naomi Dattani,885851,Trent Rockets (Women),2023,The Hundred Women's Competition,1355587,THWC_LS-W_TR-W_2023-08-12,-13.055,-0.932,-3.812,-0.953,-9.243,-0.924,1,4,0,3,0,4,1,1,0,20,10,3,1,2,Inf,0.25,1,14,0.3,0,0,0.1,0.75,0.25,TR-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317108.png,#e9e10c, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326547.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326547.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324744.4.jpg
Naomi Dattani,885851,Trent Rockets (Women),2023,The Hundred Women's Competition,1355591,THWC_TR-W_WF-W_2023-08-14,-15.727,-0.874,0.273,0.039,-16.001,-1.455,7,7,0,1,0,7,7,NA,0,27,11,6,3,2.455,Inf,1,NA,18,0.545,0,0,0.273,0.143,1,TR-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317108.png,#e9e10c, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326547.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326547.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324744.4.jpg
Naomi Dattani,885851,Trent Rockets (Women),2023,The Hundred Women's Competition,1355596,THWC_BP-W_TR-W_2023-08-19,-1.894,-0.631,-1.894,-0.631,0,0,2,3,0,1,0,3,2,NA,NA,NA,0,NA,NA,NA,NA,0.667,NA,3,NA,0,0,NA,0.333,0.667,TR-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317108.png,#e9e10c, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326547.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326547.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324744.4.jpg
Naomi Dattani,885851,Trent Rockets (Women),2023,The Hundred Women's Competition,1355600,THWC_OI-W_TR-W_2023-08-21,-8.035,-0.365,-3.688,-0.335,-4.347,-0.395,13,11,2,4,0,9,5,1,1,18,11,2,2,1.636,18,1.182,13,22,0.182,0.182,0,0.182,0.364,0.556,TR-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317108.png,#e9e10c, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326547.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326547.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324744.4.jpg
Nat Sciver-Brunt,515905,Trent Rockets (Women),2023,The Hundred Women's Competition,1355572,THWC_SB-W_TR-W_2023-08-01,6.935,0.224,6.935,0.224,0,0,49,31,8,9,1,24,15,1,NA,NA,0,NA,NA,NA,NA,1.581,49,31,NA,0.258,0.032,NA,0.29,0.625,TR-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317108.png,#e9e10c, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320409.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320409.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305060.jpg
Nat Sciver-Brunt,515905,Trent Rockets (Women),2023,The Hundred Women's Competition,1355583,THWC_NSC-W_TR-W_2023-08-09,-4.571,-0.508,-4.571,-0.508,0,0,4,9,0,5,0,9,4,1,NA,NA,0,NA,NA,NA,NA,0.444,4,9,NA,0,0,NA,0.556,0.444,TR-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317108.png,#e9e10c, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320409.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320409.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305060.jpg
