player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Eddie Byrom,596371,Glamorgan,2022,Vitality Blast,-20.698,-0.351,-20.698,-0.351,0,0,67,59,10,29,3,52,21,7,NA,NA,0,NA,NA,NA,NA,1.136,9.571,59,NA,0.169,0.051,NA,0.492,0.404,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Eddie Byrom,596371,Glamorgan,2023,Vitality Blast,74.626,1.051,74.626,1.051,0,0,120,71,21,32,6,52,24,4,NA,NA,0,NA,NA,NA,NA,1.69,30,71,NA,0.296,0.085,NA,0.451,0.462,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Eddie Byrom,596371,Glamorgan,2024,Vitality Blast,-6.842,-0.244,-6.842,-0.244,0,0,19,28,3,20,0,26,7,5,NA,NA,0,NA,NA,NA,NA,0.679,3.8,28,NA,0.107,0,NA,0.714,0.269,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Eddie Byrom,596371,Somerset,2019,Vitality Blast,49.797,0.53,49.797,0.53,0,0,185,94,27,24,12,70,53,8,NA,NA,0,NA,NA,NA,NA,1.968,23.125,94,NA,0.287,0.128,NA,0.255,0.757,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Eddie Byrom,596371,Somerset,2020,Vitality Blast,-5.751,-0.16,-5.751,-0.16,0,0,41,36,4,10,1,34,23,4,NA,NA,0,NA,NA,NA,NA,1.139,10.25,36,NA,0.111,0.028,NA,0.278,0.676,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Eddie Byrom,596371,Somerset,2021,Vitality Blast,-21.357,-0.497,-21.357,-0.497,0,0,43,43,5,17,1,39,21,3,NA,NA,0,NA,NA,NA,NA,1,14.333,43,NA,0.116,0.023,NA,0.395,0.538,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Elliot Hooper,643427,Kent,2021,Vitality Blast,14.948,0.282,-3.002,-1.501,17.949,0.352,0,2,0,1,0,2,0,NA,4,49,51,3,18,5.765,12.25,0,NA,53,0.059,0,0,0.353,0.5,0,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Emilio Gay,1148593,Northamptonshire,2021,Vitality Blast,0.309,0.031,0.309,0.031,0,0,15,10,2,2,0,8,7,1,NA,NA,0,NA,NA,NA,NA,1.5,15,10,NA,0.2,0,NA,0.2,0.875,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/307000/307028.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/307000/307028.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/307000/307028.1.jpg
Emilio Gay,1148593,Northamptonshire,2022,Vitality Blast,7.331,0.407,7.331,0.407,0,0,30,18,3,3,0,16,18,1,NA,NA,0,NA,NA,NA,NA,1.667,30,18,NA,0.167,0,NA,0.167,1.125,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/307000/307028.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/307000/307028.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/307000/307028.1.jpg
Emilio Gay,1148593,Northamptonshire,2023,Vitality Blast,4.842,0.028,4.842,0.028,0,0,223,174,34,72,4,146,79,9,NA,NA,0,NA,NA,NA,NA,1.282,24.778,174,NA,0.195,0.023,NA,0.414,0.541,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/307000/307028.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/307000/307028.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/307000/307028.1.jpg
