player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Aarish Ali Khan,1076387,Peshawar Zalmi,2022,Pakistan Super League,-21.736,-1.087,-3.737,-3.737,-17.999,-0.947,0,1,0,1,0,1,0,1,0,36,19,6,5,11.368,Inf,0,0,20,0.316,0,0,0.263,1,0,PZ,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313519.logo.png,#f4c006,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326496.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326496.png,https://www.espncricinfo.com/db/PICTURES/CMS/325600/325606.3.jpg
Aarish Ali Khan,1076387,Quetta Gladiators,2021,Pakistan Super League,12.002,0.5,0,0,12.002,0.5,NA,0,NA,NA,NA,NA,NA,NA,4,28,24,4,13,7,7,NA,NA,24,0.167,NA,NA,0.542,NA,NA,QG,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313522.logo.png,#b115d1,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326496.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326496.png,https://www.espncricinfo.com/db/PICTURES/CMS/325600/325606.3.jpg
Aaron Summers,1124289,Karachi Kings,2019,Pakistan Super League,-1.984,-0.038,0,0,-1.984,-0.038,NA,0,NA,NA,NA,NA,NA,NA,0,62,52,7,14,7.154,Inf,NA,NA,52,0.135,NA,NA,0.269,NA,NA,KK,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313520.logo.png,#135bec,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Abbas Afridi,1158538,Karachi Kings,2021,Pakistan Super League,-0.424,-0.005,8.257,0.459,-8.681,-0.128,27,18,4,8,3,15,5,NA,4,107,68,12,18,9.441,26.75,1.5,NA,86,0.176,0.222,0.167,0.265,0.444,0.333,KK,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313520.logo.png,#135bec,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322158.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322158.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Abbas Afridi,1158538,Multan Sultans,2022,Pakistan Super League,-16.645,-0.173,-2.785,-0.557,-13.86,-0.152,6,5,1,2,0,5,2,2,3,130,91,15,25,8.571,43.333,1.2,3,96,0.165,0.2,0,0.275,0.4,0.4,MS,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313550.logo.png,#238652,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322158.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322158.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Abbas Afridi,1158538,Multan Sultans,2023,Pakistan Super League,-2.037,-0.008,6.058,0.505,-8.095,-0.032,23,12,4,3,1,8,5,1,23,374,250,48,84,8.976,16.261,1.917,23,262,0.192,0.333,0.083,0.336,0.25,0.625,MS,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313550.logo.png,#238652,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322158.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322158.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Abbas Afridi,1158538,Multan Sultans,2024,Pakistan Super League,-16.569,-0.087,-1.038,-0.13,-15.53,-0.085,12,8,2,3,0,6,4,2,14,259,183,34,60,8.492,18.5,1.5,6,191,0.186,0.25,0,0.328,0.375,0.667,MS,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313550.logo.png,#238652,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322158.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322158.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Abdul Bangalzai,1199393,Quetta Gladiators,2022,Pakistan Super League,-3.599,-0.277,-3.599,-0.277,0,0,14,13,1,4,1,13,8,1,NA,NA,0,NA,NA,NA,NA,1.077,14,13,NA,0.077,0.077,NA,0.308,0.615,QG,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313522.logo.png,#b115d1,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/345000/345070.png,https://www.espncricinfo.com/db/PICTURES/CMS/345000/345070.png,https://www.espncricinfo.com/db/PICTURES/CMS/338300/338306.4.jpg
Abdul Bangalzai,1199393,Quetta Gladiators,2023,Pakistan Super League,-22.904,-2.29,-22.904,-2.29,0,0,1,10,0,8,0,10,1,3,NA,NA,0,NA,NA,NA,NA,0.1,0.333,10,NA,0,0,NA,0.8,0.1,QG,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313522.logo.png,#b115d1,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/345000/345070.png,https://www.espncricinfo.com/db/PICTURES/CMS/345000/345070.png,https://www.espncricinfo.com/db/PICTURES/CMS/338300/338306.4.jpg
Abdul Nasir,1216919,Quetta Gladiators,2021,Pakistan Super League,18.374,0.707,-4.714,-2.357,23.087,0.962,0,2,0,2,0,2,0,1,1,15,24,1,13,3.75,15,0,0,26,0.042,0,0,0.542,1,0,QG,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313522.logo.png,#b115d1,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326497.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326497.png,https://www.espncricinfo.com/db/PICTURES/CMS/325600/325607.3.jpg
