player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Aaron Finch,5334,Kolkata Knight Riders,2022,Indian Premier League,-0.709,-0.012,-0.709,-0.012,0,0,86,61,13,25,3,57,28,5,NA,NA,0,NA,NA,NA,NA,1.41,17.2,61,NA,0.213,0.049,NA,0.41,0.491,KKR,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313419.logo.png,#3d2256,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Indian_Premier_League_Official_Logo.svg/1080px-Indian_Premier_League_Official_Logo.svg.png,#19398A,#5091CD,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316533.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316533.png,https://www.espncricinfo.com/db/PICTURES/CMS/304000/304053.jpg
Aaron Finch,5334,Mumbai Indians,2015,Pepsi Indian Premier League,-5.437,-0.165,-5.437,-0.165,0,0,23,33,4,21,0,29,7,2,NA,NA,0,NA,NA,NA,NA,0.697,11.5,33,NA,0.121,0,NA,0.636,0.241,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316533.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316533.png,https://www.espncricinfo.com/db/PICTURES/CMS/304000/304053.jpg
Aaron Finch,5334,Pune Warriors,2013,Indian Premier League,58.399,0.163,76.905,0.23,-18.506,-0.771,456,335,70,137,16,274,144,14,1,49,24,7,5,12.25,49,1.361,32.571,359,0.292,0.209,0.048,0.208,0.409,0.526,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Indian_Premier_League_Official_Logo.svg/1080px-Indian_Premier_League_Official_Logo.svg.png,#19398A,#5091CD,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316533.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316533.png,https://www.espncricinfo.com/db/PICTURES/CMS/304000/304053.jpg
Aaron Finch,5334,Rajasthan Royals,2009,Indian Premier League,-6.215,-0.222,-8.775,-0.418,2.559,0.366,21,21,1,7,1,20,15,1,0,5,7,0,3,4.286,Inf,1,21,28,0,0.048,0.048,0.429,0.333,0.75,RR,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313423.logo.png,#004b8c,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Indian_Premier_League_Official_Logo.svg/1080px-Indian_Premier_League_Official_Logo.svg.png,#19398A,#5091CD,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316533.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316533.png,https://www.espncricinfo.com/db/PICTURES/CMS/304000/304053.jpg
Aaron Finch,5334,Royal Challengers Bangalore,2020,Indian Premier League,10.09,0.042,10.09,0.042,0,0,268,239,36,104,8,218,108,12,NA,NA,0,NA,NA,NA,NA,1.121,22.333,239,NA,0.151,0.033,NA,0.435,0.495,RCB,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313418.logo.png,#ef4022,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Indian_Premier_League_Official_Logo.svg/1080px-Indian_Premier_League_Official_Logo.svg.png,#19398A,#5091CD,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316533.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316533.png,https://www.espncricinfo.com/db/PICTURES/CMS/304000/304053.jpg
Aaron Finch,5334,Sunrisers Hyderabad,2014,Pepsi Indian Premier League,36.979,0.142,36.979,0.142,0,0,309,261,40,99,9,228,131,11,NA,NA,0,NA,NA,NA,NA,1.184,28.091,261,NA,0.153,0.034,NA,0.379,0.575,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316533.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316533.png,https://www.espncricinfo.com/db/PICTURES/CMS/304000/304053.jpg
Aavishkar Salvi,34264,Delhi Daredevils,2009,Indian Premier League,-3.11,-0.029,0,0,-3.11,-0.029,NA,0,NA,NA,NA,NA,NA,NA,4,138,106,16,40,7.811,34.5,NA,NA,106,0.151,NA,NA,0.377,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Indian_Premier_League_Official_Logo.svg/1080px-Indian_Premier_League_Official_Logo.svg.png,#19398A,#5091CD,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Aavishkar Salvi,34264,Delhi Daredevils,2011,Indian Premier League,-0.331,-0.007,0,0,-0.331,-0.007,NA,0,NA,NA,NA,NA,NA,NA,3,67,50,9,17,8.04,22.333,NA,NA,50,0.18,NA,NA,0.34,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Indian_Premier_League_Official_Logo.svg/1080px-Indian_Premier_League_Official_Logo.svg.png,#19398A,#5091CD,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Abdul Basith,1287067,Rajasthan Royals,2023,Indian Premier League,-0.121,-0.121,-0.121,-0.121,0,0,1,1,0,0,0,1,1,NA,NA,NA,0,NA,NA,NA,NA,1,NA,1,NA,0,0,NA,0,1,RR,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313423.logo.png,#004b8c,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Indian_Premier_League_Official_Logo.svg/1080px-Indian_Premier_League_Official_Logo.svg.png,#19398A,#5091CD,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Abdul Samad,1175485,Lucknow Super Giants,2025,Indian Premier League,47.399,0.545,50.58,0.595,-3.181,-1.591,158,85,21,18,14,69,46,5,0,6,2,1,1,18,Inf,1.859,31.6,87,0.5,0.247,0.165,0.5,0.212,0.667,LSG,https://www.espncricinfo.com/db/PICTURES/CMS/333800/333885.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Indian_Premier_League_Official_Logo.svg/1080px-Indian_Premier_League_Official_Logo.svg.png,#19398A,#5091CD,https://www.espncricinfo.com/db/PICTURES/CMS/339100/339145.png,https://www.espncricinfo.com/db/PICTURES/CMS/339100/339145.png,https://www.espncricinfo.com/db/PICTURES/CMS/295300/295304.jpg
