player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Romario Shepherd,677077,Guyana Amazon Warriors,2023,Caribbean Premier League,51.045,0.208,60.382,1.258,-9.337,-0.047,113,48,18,10,9,33,23,3,15,264,197,39,81,8.041,17.6,2.354,37.667,245,0.198,0.375,0.188,0.411,0.208,0.697,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322037.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322037.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322037.png
Ronsford Beaton,498440,Guyana Amazon Warriors,2023,Caribbean Premier League,-4.89,-0.075,0,0,-4.89,-0.075,NA,0,NA,NA,NA,NA,NA,NA,2,85,65,10,20,7.846,42.5,NA,NA,65,0.154,NA,NA,0.308,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322038.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322038.png,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203959.1.jpg
Roshon Primus,1065662,St Lucia Kings,2023,Caribbean Premier League,-21.993,-0.202,3.718,0.053,-25.711,-0.659,95,70,10,22,5,69,45,5,2,72,39,10,11,11.077,36,1.357,19,109,0.256,0.143,0.071,0.282,0.314,0.652,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Roston Chase,391832,St Lucia Kings,2023,Caribbean Premier League,8.292,0.031,-10.967,-0.088,19.259,0.132,156,125,19,44,5,111,70,7,12,176,146,21,61,7.233,14.667,1.248,22.286,271,0.144,0.152,0.04,0.418,0.352,0.631,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322039.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322039.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305909.1.jpg
Rovman Powell,820351,Barbados Royals,2023,Caribbean Premier League,45.263,0.404,45.263,0.404,0,0,193,112,28,34,13,96,55,6,NA,NA,0,NA,NA,NA,NA,1.723,32.167,112,NA,0.25,0.116,NA,0.304,0.573,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322172.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322172.png,https://www.espncricinfo.com/db/PICTURES/CMS/246200/246267.1.jpg
Saim Ayub,1161031,Guyana Amazon Warriors,2023,Caribbean Premier League,97.566,0.295,93.475,0.292,4.092,0.372,454,320,64,128,28,271,142,11,1,11,11,1,5,6,11,1.419,41.273,331,0.091,0.2,0.088,0.455,0.4,0.524,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326498.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326498.png,https://www.espncricinfo.com/db/PICTURES/CMS/325600/325608.3.jpg
Salman Irshad,781705,Jamaica Tallawahs,2023,Caribbean Premier League,-15.308,-0.092,0,0,-15.308,-0.092,NA,0,NA,NA,NA,NA,NA,NA,10,238,166,28,56,8.602,23.8,NA,NA,166,0.169,NA,NA,0.337,NA,NA,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Samit Patel,18632,Trinbago Knight Riders,2023,Caribbean Premier League,-14.849,-0.464,-2.1,-0.7,-12.75,-0.44,1,3,0,1,0,3,1,NA,0,48,29,5,6,9.931,Inf,0.333,NA,32,0.172,0,0,0.207,0.333,0.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322998.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322998.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304342.jpg
Sean Williams,55870,St Lucia Kings,2023,Caribbean Premier League,-4.12,-0.043,8.726,0.098,-12.846,-1.835,125,89,16,32,5,77,51,5,0,23,7,4,1,19.714,Inf,1.404,25,96,0.571,0.18,0.056,0.143,0.36,0.662,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/235600/235675.1.jpg
Shadrack Descarte,1342699,St Lucia Kings,2023,Caribbean Premier League,-16.598,-0.277,-13.237,-0.245,-3.361,-0.56,59,54,5,21,3,53,33,4,1,14,6,2,3,14,14,1.093,14.75,60,0.333,0.093,0.056,0.5,0.389,0.623,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shai Hope,581379,Guyana Amazon Warriors,2023,Caribbean Premier League,94.785,0.279,94.785,0.279,0,0,481,340,57,103,24,298,205,9,NA,NA,0,NA,NA,NA,NA,1.415,53.444,340,NA,0.168,0.071,NA,0.303,0.688,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305915.1.jpg
Shamar Joseph,1356971,Guyana Amazon Warriors,2023,Caribbean Premier League,-11.407,-0.211,-1.563,-1.563,-9.844,-0.186,0,1,0,1,0,1,0,NA,0,72,53,10,19,8.151,Inf,0,NA,54,0.189,0,0,0.358,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shamar Springer,820689,Jamaica Tallawahs,2023,Caribbean Premier League,5.767,0.049,8.558,0.267,-2.79,-0.032,42,32,4,9,2,31,22,2,5,114,86,14,25,7.953,22.8,1.312,21,118,0.163,0.125,0.062,0.291,0.281,0.71,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg
Shamarh Brooks,230555,Jamaica Tallawahs,2023,Caribbean Premier League,11.594,0.082,11.594,0.082,0,0,186,142,21,46,9,135,84,10,NA,NA,0,NA,NA,NA,NA,1.31,18.6,142,NA,0.148,0.063,NA,0.324,0.622,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305918.1.jpg
Sheldon Cottrell,495551,St Kitts and Nevis Patriots,2023,Caribbean Premier League,-44.885,-0.468,-3.906,-0.391,-40.979,-0.477,12,10,2,6,1,9,2,2,1,127,86,20,35,8.86,127,1.2,6,96,0.233,0.2,0.1,0.407,0.6,0.222,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316693.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316693.png,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232765.jpg
Sherfane Rutherford,914541,St Kitts and Nevis Patriots,2023,Caribbean Premier League,26.12,0.188,37.262,0.298,-11.143,-0.796,194,125,25,42,14,104,66,6,0,29,14,3,0,12.429,Inf,1.552,32.333,139,0.214,0.2,0.112,0,0.336,0.635,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322173.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322173.png,https://www.espncricinfo.com/db/PICTURES/CMS/309000/309087.png
Shimron Hetmyer,670025,Guyana Amazon Warriors,2023,Caribbean Premier League,25.438,0.157,25.438,0.157,0,0,227,162,26,56,14,147,95,9,NA,NA,0,NA,NA,NA,NA,1.401,25.222,162,NA,0.16,0.086,NA,0.346,0.646,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320116.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320116.png,https://www.espncricinfo.com/db/PICTURES/CMS/356800/356802.1.png
Sikandar Raza,299572,St Lucia Kings,2023,Caribbean Premier League,23.344,0.087,6.044,0.058,17.3,0.105,141,104,16,37,8,93,61,8,7,196,165,16,57,7.127,28,1.356,17.625,269,0.097,0.154,0.077,0.345,0.356,0.656,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316632.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316632.png,https://www.espncricinfo.com/db/PICTURES/CMS/181300/181305.1.jpg
Steven Taylor,348133,Jamaica Tallawahs,2023,Caribbean Premier League,-27.344,-0.943,-27.344,-0.943,0,0,18,29,1,17,0,28,14,3,NA,NA,0,NA,NA,NA,NA,0.621,6,29,NA,0.034,0,NA,0.586,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/173000/173077.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/173000/173077.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/173000/173077.1.jpg
Sunil Narine,230558,Trinbago Knight Riders,2023,Caribbean Premier League,31.284,0.138,-15.591,-0.866,46.875,0.225,21,18,4,11,1,14,3,5,10,229,208,25,94,6.606,22.9,1.167,4.2,226,0.12,0.222,0.056,0.452,0.611,0.214,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320119.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320119.png,https://www.espncricinfo.com/db/PICTURES/CMS/203300/203303.1.jpg
Terrance Hinds,1152714,Trinbago Knight Riders,2023,Caribbean Premier League,-2.329,-0.038,-6.627,-1.325,4.298,0.075,5,5,1,3,0,4,1,2,4,73,57,10,22,7.684,18.25,1,2.5,62,0.175,0.2,0,0.386,0.6,0.25,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Tom Curran,550235,Trinbago Knight Riders,2023,Caribbean Premier League,3.294,0.549,0,0,3.294,0.549,NA,0,NA,NA,NA,NA,NA,NA,0,3,6,0,4,3,Inf,NA,NA,6,0,NA,NA,0.667,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323112.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323112.png,https://www.espncricinfo.com/db/PICTURES/CMS/304900/304934.jpg
Waqar Salamkheil,1108490,Trinbago Knight Riders,2023,Caribbean Premier League,30.802,0.169,-4.583,-1.146,35.385,0.199,1,4,0,3,0,4,1,NA,11,203,178,19,77,6.843,18.455,0.25,NA,182,0.107,0,0,0.433,0.75,0.25,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326131.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326131.png,https://www.espncricinfo.com/db/PICTURES/CMS/294300/294370.15.jpg
Will Smeed,1099224,St Kitts and Nevis Patriots,2023,Caribbean Premier League,28.917,0.49,28.917,0.49,0,0,80,59,10,21,4,50,32,4,NA,NA,0,NA,NA,NA,NA,1.356,20,59,NA,0.169,0.068,NA,0.356,0.64,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324230.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324230.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Yannic Cariah,431902,St Kitts and Nevis Patriots,2023,Caribbean Premier League,-19.419,-0.198,10.144,0.181,-29.563,-0.704,78,56,8,10,0,48,46,2,1,82,42,13,18,11.714,82,1.393,39,98,0.31,0.143,0,0.429,0.179,0.958,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351855.png,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351855.png,https://www.espncricinfo.com/db/PICTURES/CMS/348100/348145.4.jpg
