player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Cole McConchie,526021,Canterbury Magicians,2019,Super Smash,-7.131,-0.023,-23.95,-0.226,16.819,0.08,131,106,15,36,5,95,61,8,12,236,210,26,78,6.743,19.667,1.236,16.375,316,0.124,0.142,0.047,0.371,0.34,0.642,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/329800/329887.png,https://www.espncricinfo.com/db/PICTURES/CMS/329800/329887.png,https://www.espncricinfo.com/db/PICTURES/CMS/327800/327806.4.jpg
Cole McConchie,526021,Canterbury Magicians,2020,Super Smash,22.064,0.048,-10.409,-0.042,32.473,0.154,300,250,27,67,5,237,182,8,6,263,211,22,56,7.479,43.833,1.2,37.5,461,0.104,0.108,0.02,0.265,0.268,0.768,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/329800/329887.png,https://www.espncricinfo.com/db/PICTURES/CMS/329800/329887.png,https://www.espncricinfo.com/db/PICTURES/CMS/327800/327806.4.jpg
Cole McConchie,526021,Canterbury Magicians,2021,Super Smash,-28.333,-0.073,-19.448,-0.127,-8.885,-0.038,193,153,20,53,6,139,101,10,8,299,235,29,59,7.634,37.375,1.261,19.3,388,0.123,0.131,0.039,0.251,0.346,0.727,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/329800/329887.png,https://www.espncricinfo.com/db/PICTURES/CMS/329800/329887.png,https://www.espncricinfo.com/db/PICTURES/CMS/327800/327806.4.jpg
Cole McConchie,526021,Canterbury Magicians,2022,Super Smash,-2.001,-0.007,-0.087,-0.001,-1.914,-0.015,210,160,23,54,10,143,98,8,2,152,126,15,41,7.238,76,1.312,26.25,286,0.119,0.144,0.062,0.325,0.338,0.685,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/329800/329887.png,https://www.espncricinfo.com/db/PICTURES/CMS/329800/329887.png,https://www.espncricinfo.com/db/PICTURES/CMS/327800/327806.4.jpg
Cole McConchie,526021,Canterbury Magicians,2023,Super Smash,10.656,0.047,15.354,0.095,-4.698,-0.071,223,161,29,59,11,135,85,8,4,95,66,12,19,8.636,23.75,1.385,27.875,227,0.182,0.18,0.068,0.288,0.366,0.63,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/329800/329887.png,https://www.espncricinfo.com/db/PICTURES/CMS/329800/329887.png,https://www.espncricinfo.com/db/PICTURES/CMS/327800/327806.4.jpg
Colin Munro,232359,Auckland Hearts,2017,Super Smash,13.943,0.229,27.924,0.776,-13.981,-0.559,78,36,14,14,5,24,12,2,1,45,25,4,3,10.8,45,2.167,39,61,0.16,0.389,0.139,0.12,0.389,0.5,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319772.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319772.png,https://www.espncricinfo.com/db/PICTURES/CMS/303700/303792.png
Colin Munro,232359,Auckland Hearts,2018,Super Smash,45.064,0.361,20.856,0.251,24.207,0.576,129,83,24,36,5,67,23,4,7,46,42,5,17,6.571,6.571,1.554,32.25,125,0.119,0.289,0.06,0.405,0.434,0.343,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319772.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319772.png,https://www.espncricinfo.com/db/PICTURES/CMS/303700/303792.png
Colin Munro,232359,Auckland Hearts,2019,Super Smash,-23.394,-0.092,-7.337,-0.044,-16.058,-0.182,220,165,39,72,5,132,54,10,3,129,88,14,17,8.795,43,1.333,22,253,0.159,0.236,0.03,0.193,0.436,0.409,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319772.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319772.png,https://www.espncricinfo.com/db/PICTURES/CMS/303700/303792.png
Colin de Grandhomme,55395,Auckland Hearts,2017,Super Smash,9.961,0.285,-1.693,-0.282,11.653,0.402,7,6,1,1,0,5,3,1,1,28,29,2,9,5.793,28,1.167,7,35,0.069,0.167,0,0.31,0.167,0.6,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319771.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319771.png,https://www.espncricinfo.com/db/PICTURES/CMS/303500/303597.jpg
Colin de Grandhomme,55395,Northern Brave,2020,Super Smash,-4.363,-0.136,-4.363,-0.136,0,0,51,32,7,14,5,26,13,3,NA,NA,0,NA,NA,NA,NA,1.594,17,32,NA,0.219,0.156,NA,0.438,0.5,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319771.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319771.png,https://www.espncricinfo.com/db/PICTURES/CMS/303500/303597.jpg
Colin de Grandhomme,55395,Northern Brave,2021,Super Smash,21.86,0.129,33.773,0.21,-11.913,-1.489,234,161,27,53,15,141,96,7,0,17,8,2,1,12.75,Inf,1.453,33.429,169,0.25,0.168,0.093,0.125,0.329,0.681,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319771.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319771.png,https://www.espncricinfo.com/db/PICTURES/CMS/303500/303597.jpg
Corey Anderson,277662,Auckland Hearts,2019,Super Smash,-15.143,-0.143,-15.143,-0.143,0,0,129,106,13,42,9,99,59,6,NA,NA,0,NA,NA,NA,NA,1.217,21.5,106,NA,0.123,0.085,NA,0.396,0.596,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316617.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316617.png,https://www.espncricinfo.com/db/PICTURES/CMS/303600/303609.jpg
Corey Anderson,277662,Northern Brave,2018,Super Smash,-19.461,-0.1,-10.612,-0.084,-8.85,-0.128,157,126,19,49,9,111,63,8,4,102,69,10,14,8.87,25.5,1.246,19.625,195,0.145,0.151,0.071,0.203,0.389,0.568,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316617.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316617.png,https://www.espncricinfo.com/db/PICTURES/CMS/303600/303609.jpg
Craig Cachopa,355266,Auckland Hearts,2017,Super Smash,-20.804,-0.139,-20.804,-0.139,0,0,187,150,24,55,7,130,77,8,NA,NA,0,NA,NA,NA,NA,1.247,23.375,150,NA,0.16,0.047,NA,0.367,0.592,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112490.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112490.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112490.1.jpg
Craig Cachopa,355266,Auckland Hearts,2018,Super Smash,36.424,0.244,36.424,0.244,0,0,223,149,29,40,12,130,83,6,NA,NA,0,NA,NA,NA,NA,1.497,37.167,149,NA,0.195,0.081,NA,0.268,0.638,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112490.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112490.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112490.1.jpg
Craig Cachopa,355266,Auckland Hearts,2019,Super Smash,14.585,0.091,14.585,0.091,0,0,223,161,25,51,14,148,95,8,NA,NA,0,NA,NA,NA,NA,1.385,27.875,161,NA,0.155,0.087,NA,0.317,0.642,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112490.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112490.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112490.1.jpg
Curtis Heaphy,1343344,Central Hinds,2023,Super Smash,-9.047,-0.151,-9.047,-0.151,0,0,64,60,8,24,1,54,30,3,NA,NA,0,NA,NA,NA,NA,1.067,21.333,60,NA,0.133,0.017,NA,0.4,0.556,NA,NA,NA,NA,NA,NA,NA
Dale Phillips,902447,Otago Sparks,2019,Super Smash,-19.423,-0.589,-9.144,-0.352,-10.279,-1.468,28,26,3,10,1,24,14,1,0,20,7,4,1,17.143,Inf,1.077,28,33,0.571,0.115,0.038,0.143,0.385,0.583,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271808.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271808.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271808.jpg
Dale Phillips,902447,Otago Sparks,2020,Super Smash,-3.248,-0.071,-3.248,-0.071,0,0,60,46,7,13,1,39,30,2,NA,NA,0,NA,NA,NA,NA,1.304,30,46,NA,0.152,0.022,NA,0.283,0.769,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271808.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271808.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271808.jpg
Dale Phillips,902447,Otago Sparks,2021,Super Smash,8.472,0.128,8.472,0.128,0,0,93,66,11,21,5,55,39,4,NA,NA,0,NA,NA,NA,NA,1.409,23.25,66,NA,0.167,0.076,NA,0.318,0.709,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271808.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271808.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271808.jpg
Dale Phillips,902447,Otago Sparks,2022,Super Smash,-37.444,-0.441,-37.444,-0.441,0,0,66,85,6,37,0,81,42,7,NA,NA,0,NA,NA,NA,NA,0.776,9.429,85,NA,0.071,0,NA,0.435,0.519,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271808.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271808.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271808.jpg
Dale Phillips,902447,Otago Sparks,2023,Super Smash,-20.691,-0.369,-20.691,-0.369,0,0,59,56,4,21,2,52,39,5,NA,NA,0,NA,NA,NA,NA,1.054,11.8,56,NA,0.071,0.036,NA,0.375,0.75,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271808.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271808.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271808.jpg
Dane Cleaver,440517,Central Hinds,2017,Super Smash,-0.587,-0.003,-0.587,-0.003,0,0,225,176,28,54,4,153,105,9,NA,NA,0,NA,NA,NA,NA,1.278,25,176,NA,0.159,0.023,NA,0.307,0.686,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg
Dane Cleaver,440517,Central Hinds,2018,Super Smash,-7.089,-0.101,-7.089,-0.101,0,0,96,70,10,23,5,61,46,7,NA,NA,0,NA,NA,NA,NA,1.371,13.714,70,NA,0.143,0.071,NA,0.329,0.754,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg
Dane Cleaver,440517,Central Hinds,2019,Super Smash,33.889,0.177,33.889,0.177,0,0,270,192,34,66,9,167,116,9,NA,NA,0,NA,NA,NA,NA,1.406,30,192,NA,0.177,0.047,NA,0.344,0.695,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg
Dane Cleaver,440517,Central Hinds,2020,Super Smash,-17.488,-0.107,-17.488,-0.107,0,0,177,163,24,70,3,140,75,11,NA,NA,0,NA,NA,NA,NA,1.086,16.091,163,NA,0.147,0.018,NA,0.429,0.536,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg
Dane Cleaver,440517,Central Hinds,2021,Super Smash,105.155,0.474,105.155,0.474,0,0,369,222,53,53,13,175,131,8,NA,NA,0,NA,NA,NA,NA,1.662,46.125,222,NA,0.239,0.059,NA,0.239,0.749,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg
Dane Cleaver,440517,Central Hinds,2022,Super Smash,14.906,0.124,14.906,0.124,0,0,156,120,24,46,5,101,50,4,NA,NA,0,NA,NA,NA,NA,1.3,39,120,NA,0.2,0.042,NA,0.383,0.495,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg
Dane Cleaver,440517,Central Hinds,2023,Super Smash,40.032,0.191,40.032,0.191,0,0,281,210,36,61,5,181,127,7,NA,NA,0,NA,NA,NA,NA,1.338,40.143,210,NA,0.171,0.024,NA,0.29,0.702,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112400/112496.1.jpg
Daniel Bell-Drummond,422593,Auckland Hearts,2018,Super Smash,-6.533,-0.037,-2.318,-0.015,-4.215,-0.234,223,159,29,52,9,141,89,3,0,27,18,3,4,9,Inf,1.403,74.333,177,0.167,0.182,0.057,0.222,0.327,0.631,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324223.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324223.png,https://www.espncricinfo.com/db/PICTURES/CMS/312700/312743.1.jpg
Daniel Flynn,37095,Northern Brave,2017,Super Smash,12.465,0.111,12.465,0.111,0,0,167,112,25,37,7,90,53,6,NA,NA,0,NA,NA,NA,NA,1.491,27.833,112,NA,0.223,0.062,NA,0.33,0.589,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321210.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321210.png,https://www.espncricinfo.com/db/PICTURES/CMS/145300/145313.1.jpg
Daniel Flynn,37095,Northern Brave,2018,Super Smash,6.119,0.102,6.119,0.102,0,0,97,60,12,17,6,53,37,7,NA,NA,0,NA,NA,NA,NA,1.617,13.857,60,NA,0.2,0.1,NA,0.283,0.698,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321210.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321210.png,https://www.espncricinfo.com/db/PICTURES/CMS/145300/145313.1.jpg
Daniel Flynn,37095,Northern Brave,2019,Super Smash,-4.975,-0.08,-4.975,-0.08,0,0,87,62,9,14,3,59,45,6,NA,NA,0,NA,NA,NA,NA,1.403,14.5,62,NA,0.145,0.048,NA,0.226,0.763,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321210.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321210.png,https://www.espncricinfo.com/db/PICTURES/CMS/145300/145313.1.jpg
Danru Ferns,1080812,Auckland Hearts,2020,Super Smash,-132.488,-0.798,-8.141,-0.626,-124.346,-0.813,15,13,2,5,0,11,7,3,13,278,153,39,38,10.902,21.385,1.154,5,166,0.255,0.154,0,0.248,0.385,0.636,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Danru Ferns,1080812,Auckland Hearts,2022,Super Smash,-48.691,-0.396,7.669,0.256,-56.36,-0.606,49,30,6,8,2,25,21,3,1,155,93,19,24,10,155,1.633,16.333,123,0.204,0.2,0.067,0.258,0.267,0.84,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Danru Ferns,1080812,Auckland Hearts,2023,Super Smash,53.281,0.236,10.213,0.393,43.068,0.215,46,26,5,6,3,21,20,2,18,237,200,30,83,7.11,13.167,1.769,23,226,0.15,0.192,0.115,0.415,0.231,0.952,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Daryl Mitchell,381743,Canterbury Magicians,2020,Super Smash,-23.106,-0.05,13.574,0.049,-36.68,-0.196,372,275,37,62,10,247,204,10,11,271,187,28,44,8.695,24.636,1.353,37.2,462,0.15,0.135,0.036,0.235,0.225,0.826,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321212.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321212.png,https://www.espncricinfo.com/db/PICTURES/CMS/303500/303598.jpg
Daryl Mitchell,381743,Canterbury Magicians,2021,Super Smash,-34.598,-0.21,8.903,0.084,-43.501,-0.737,148,106,20,38,7,90,54,4,2,113,59,12,8,11.492,56.5,1.396,37,165,0.203,0.189,0.066,0.136,0.358,0.6,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321212.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321212.png,https://www.espncricinfo.com/db/PICTURES/CMS/303500/303598.jpg
Daryl Mitchell,381743,Canterbury Magicians,2023,Super Smash,-2.093,-0.042,-2.093,-0.042,0,0,57,50,5,15,2,47,33,NA,NA,NA,0,NA,NA,NA,NA,1.14,NA,50,NA,0.1,0.04,NA,0.3,0.702,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321212.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321212.png,https://www.espncricinfo.com/db/PICTURES/CMS/303500/303598.jpg
Daryl Mitchell,381743,Northern Brave,2017,Super Smash,-1.932,-0.006,27.822,0.169,-29.755,-0.185,236,165,26,40,11,141,110,4,9,237,161,26,29,8.832,26.333,1.43,59,326,0.161,0.158,0.067,0.18,0.242,0.78,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321212.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321212.png,https://www.espncricinfo.com/db/PICTURES/CMS/303500/303598.jpg
Daryl Mitchell,381743,Northern Brave,2018,Super Smash,41.559,0.129,32.774,0.144,8.785,0.094,314,228,36,71,18,198,134,10,6,117,93,12,32,7.548,19.5,1.377,31.4,321,0.129,0.158,0.079,0.344,0.311,0.677,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321212.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321212.png,https://www.espncricinfo.com/db/PICTURES/CMS/303500/303598.jpg
Daryl Mitchell,381743,Northern Brave,2019,Super Smash,15.656,0.057,29.406,0.199,-13.75,-0.11,219,148,24,31,9,130,105,7,11,193,125,25,34,9.264,17.545,1.48,31.286,273,0.2,0.162,0.061,0.272,0.209,0.808,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321212.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321212.png,https://www.espncricinfo.com/db/PICTURES/CMS/303500/303598.jpg
Dean Brownlie,4493,Northern Brave,2017,Super Smash,44.502,0.305,44.502,0.305,0,0,234,146,35,48,9,113,76,8,NA,NA,0,NA,NA,NA,NA,1.603,29.25,146,NA,0.24,0.062,NA,0.329,0.673,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321213.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321213.png,https://www.espncricinfo.com/db/PICTURES/CMS/303600/303614.png
Dean Brownlie,4493,Northern Brave,2018,Super Smash,58.039,0.326,58.039,0.326,0,0,264,178,36,48,8,150,104,8,NA,NA,0,NA,NA,NA,NA,1.483,33,178,NA,0.202,0.045,NA,0.27,0.693,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321213.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321213.png,https://www.espncricinfo.com/db/PICTURES/CMS/303600/303614.png
Dean Brownlie,4493,Northern Brave,2019,Super Smash,-6.996,-0.062,-6.996,-0.062,0,0,149,112,22,40,3,95,55,9,NA,NA,0,NA,NA,NA,NA,1.33,16.556,112,NA,0.196,0.027,NA,0.357,0.579,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321213.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321213.png,https://www.espncricinfo.com/db/PICTURES/CMS/303600/303614.png
Dean Brownlie,4493,Northern Brave,2020,Super Smash,-26.733,-1.069,-26.733,-1.069,0,0,17,25,2,14,0,23,9,4,NA,NA,0,NA,NA,NA,NA,0.68,4.25,25,NA,0.08,0,NA,0.56,0.391,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321213.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321213.png,https://www.espncricinfo.com/db/PICTURES/CMS/303600/303614.png
Dean Foxcroft,596099,Central Hinds,2018,Super Smash,0.123,0,5.437,0.025,-5.313,-0.081,270,218,38,77,8,181,102,9,2,93,66,11,21,8.455,46.5,1.239,30,284,0.167,0.174,0.037,0.318,0.353,0.564,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/217600/217647.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/217600/217647.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/217600/217647.1.jpg
Dean Foxcroft,596099,Otago Sparks,2019,Super Smash,4.678,0.017,39.797,0.225,-35.119,-0.386,249,177,29,45,9,157,115,4,3,152,91,17,16,10.022,50.667,1.407,62.25,268,0.187,0.164,0.051,0.176,0.254,0.732,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/217600/217647.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/217600/217647.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/217600/217647.1.jpg
Dean Foxcroft,596099,Otago Sparks,2022,Super Smash,52.285,0.11,32.477,0.101,19.808,0.126,424,320,53,112,16,280,180,9,10,188,157,20,55,7.185,18.8,1.325,47.111,477,0.127,0.166,0.05,0.35,0.35,0.643,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/217600/217647.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/217600/217647.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/217600/217647.1.jpg
Dean Foxcroft,596099,Otago Sparks,2023,Super Smash,-77.758,-0.332,-32.633,-0.166,-45.125,-1.188,231,196,25,70,5,175,121,6,2,85,38,10,4,13.421,42.5,1.179,38.5,234,0.263,0.128,0.026,0.105,0.357,0.691,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/217600/217647.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/217600/217647.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/217600/217647.1.jpg
Derek de Boorder,36947,Otago Sparks,2017,Super Smash,-28.907,-0.231,-28.907,-0.231,0,0,137,125,12,41,5,116,79,8,NA,NA,0,NA,NA,NA,NA,1.096,17.125,125,NA,0.096,0.04,NA,0.328,0.681,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/152600/152660.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/152600/152660.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/152600/152660.1.jpg
Devan Vishvaka,1202441,Wellington Blaze,2022,Super Smash,28.811,1.601,28.811,1.601,0,0,11,18,1,12,1,18,5,4,NA,NA,0,NA,NA,NA,NA,0.611,2.75,18,NA,0.056,0.056,NA,0.667,0.278,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Devon Conway,379140,Wellington Blaze,2017,Super Smash,22.758,0.196,22.758,0.196,0,0,165,116,23,37,6,95,61,4,NA,NA,0,NA,NA,NA,NA,1.422,41.25,116,NA,0.198,0.052,NA,0.319,0.642,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321214.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321214.png,https://www.espncricinfo.com/db/PICTURES/CMS/318500/318588.1.jpg
Devon Conway,379140,Wellington Blaze,2018,Super Smash,70.749,0.281,70.749,0.281,0,0,363,252,58,89,7,198,116,9,NA,NA,0,NA,NA,NA,NA,1.44,40.333,252,NA,0.23,0.028,NA,0.353,0.586,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321214.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321214.png,https://www.espncricinfo.com/db/PICTURES/CMS/318500/318588.1.jpg
Devon Conway,379140,Wellington Blaze,2019,Super Smash,99.115,0.266,99.115,0.266,0,0,543,373,75,104,12,310,219,8,NA,NA,0,NA,NA,NA,NA,1.456,67.875,373,NA,0.201,0.032,NA,0.279,0.706,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321214.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321214.png,https://www.espncricinfo.com/db/PICTURES/CMS/318500/318588.1.jpg
Devon Conway,379140,Wellington Blaze,2020,Super Smash,33.625,0.1,33.625,0.1,0,0,455,335,61,105,9,289,193,7,NA,NA,0,NA,NA,NA,NA,1.358,65,335,NA,0.182,0.027,NA,0.313,0.668,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321214.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321214.png,https://www.espncricinfo.com/db/PICTURES/CMS/318500/318588.1.jpg
Devon Conway,379140,Wellington Blaze,2021,Super Smash,-10.654,-0.178,-10.654,-0.178,0,0,81,60,8,12,2,54,45,2,NA,NA,0,NA,NA,NA,NA,1.35,40.5,60,NA,0.133,0.033,NA,0.2,0.833,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321214.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321214.png,https://www.espncricinfo.com/db/PICTURES/CMS/318500/318588.1.jpg
Devon Conway,379140,Wellington Blaze,2023,Super Smash,-1.547,-0.055,-1.547,-0.055,0,0,25,28,2,9,0,27,17,2,NA,NA,0,NA,NA,NA,NA,0.893,12.5,28,NA,0.071,0,NA,0.321,0.63,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321214.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321214.png,https://www.espncricinfo.com/db/PICTURES/CMS/318500/318588.1.jpg
