player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Daniel Hughes,571761,Sydney Sixers,2023,Big Bash League,8.452,0.048,8.452,0.048,0,0,221,175,25,54,5,150,111,6,NA,NA,0,NA,NA,NA,NA,1.263,36.833,175,NA,0.143,0.029,NA,0.309,0.74,SS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313471.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/220000/220097.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/220000/220097.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/220000/220097.1.jpg
Daniel Sams,826901,Sydney Thunder,2023,Big Bash League,-91.976,-0.395,-16.921,-0.273,-75.055,-0.439,72,62,8,22,2,54,36,6,13,252,171,32,53,8.842,19.385,1.161,12,233,0.187,0.129,0.032,0.31,0.355,0.667,ST,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313472.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321573.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321573.png,https://www.espncricinfo.com/db/PICTURES/CMS/309000/309061.png
David Payne,362710,Adelaide Strikers,2023,Big Bash League,-8.872,-0.041,11.522,0.678,-20.394,-0.101,35,17,4,5,4,13,11,1,13,312,202,45,74,9.267,24,2.059,35,219,0.223,0.235,0.235,0.366,0.294,0.846,AS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313465.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/324300/324359.png,https://www.espncricinfo.com/db/PICTURES/CMS/324300/324359.png,https://www.espncricinfo.com/db/PICTURES/CMS/131000/131093.1.jpg
David Warner,219889,Sydney Thunder,2023,Big Bash League,-11.984,-0.24,-11.984,-0.24,0,0,50,50,5,21,2,45,26,2,NA,NA,0,NA,NA,NA,NA,1,25,50,NA,0.1,0.04,NA,0.42,0.578,ST,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313472.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316589.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316589.png,https://www.espncricinfo.com/db/PICTURES/CMS/263500/263541.1.jpg
Fergus O'Neill,1304286,Melbourne Renegades,2023,Big Bash League,27.496,0.561,0,0,27.496,0.561,NA,0,NA,NA,NA,NA,NA,NA,4,64,49,12,25,7.837,16,NA,NA,49,0.245,NA,NA,0.51,NA,NA,MR,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313469.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Glenn Maxwell,325026,Melbourne Stars,2023,Big Bash League,72.001,0.27,72.056,0.48,-0.056,-0,243,150,40,52,13,110,57,7,7,154,117,16,34,7.897,22,1.62,34.714,267,0.137,0.267,0.087,0.291,0.347,0.518,MS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313470.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316657.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316657.png,https://www.espncricinfo.com/db/PICTURES/CMS/263500/263539.1.jpg
Gurinder Sandhu,499660,Sydney Thunder,2023,Big Bash League,-27.666,-0.39,-3.747,-0.187,-23.919,-0.469,25,20,2,5,1,18,15,2,1,76,51,11,16,8.941,76,1.25,12.5,71,0.216,0.1,0.05,0.314,0.25,0.833,ST,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313472.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148150.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148150.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148150.1.jpg
Hamish McKenzie,1337527,Perth Scorchers,2023,Big Bash League,18.009,0.273,-2.509,-0.502,20.518,0.336,6,5,0,1,0,5,6,1,2,61,61,4,19,6,30.5,1.2,6,66,0.066,0,0,0.311,0.2,1.2,PS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313468.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,NA,NA,NA
Haris Rauf,1161606,Melbourne Stars,2023,Big Bash League,-15.055,-0.167,-16.245,-1.015,1.189,0.016,8,16,1,11,0,15,4,1,6,98,74,13,28,7.946,16.333,0.5,8,90,0.176,0.062,0,0.378,0.688,0.267,MS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313470.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/322200/322202.png,https://www.espncricinfo.com/db/PICTURES/CMS/322200/322202.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312183.png
Harry Nielsen,713195,Adelaide Strikers,2023,Big Bash League,10.768,0.229,10.768,0.229,0,0,72,47,9,12,2,38,32,3,NA,NA,0,NA,NA,NA,NA,1.532,24,47,NA,0.191,0.043,NA,0.255,0.842,AS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313465.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
