player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Belinda Vakarewa,944417,Sydney Thunder Women,2022,WBBL,35.45,0.121,-3.043,-0.078,38.493,0.152,43,39,6,10,0,33,19,3,5,272,254,28,102,6.425,54.4,1.103,14.333,293,0.11,0.154,0,0.402,0.256,0.576,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/265100/265186.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/265100/265186.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/265100/265186.jpg
Beth Mooney,381258,Perth Scorchers Women,2022,WBBL,-2.827,-0.008,-2.827,-0.008,0,0,434,368,59,135,5,309,188,10,NA,NA,0,NA,NA,NA,NA,1.179,43.4,368,NA,0.16,0.014,NA,0.367,0.608,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320129.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320129.png,https://www.espncricinfo.com/db/PICTURES/CMS/182400/182467.1.jpg
Bridget Patterson,381308,Adelaide Strikers Women,2022,WBBL,-12.677,-0.066,-12.677,-0.066,0,0,214,191,25,66,3,166,108,10,NA,NA,0,NA,NA,NA,NA,1.12,21.4,191,NA,0.131,0.016,NA,0.346,0.651,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Carly Leeson,1071702,Melbourne Renegades Women,2022,WBBL,-42.767,-0.207,-42.767,-0.207,0,0,211,207,19,57,1,188,133,8,NA,NA,0,NA,NA,NA,NA,1.019,26.375,207,NA,0.092,0.005,NA,0.275,0.707,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Chamari Athapaththu,318853,Melbourne Renegades Women,2022,WBBL,-78.952,-0.603,-78.952,-0.603,0,0,117,131,15,60,2,116,53,8,NA,NA,0,NA,NA,NA,NA,0.893,14.625,131,NA,0.115,0.015,NA,0.458,0.457,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320555.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320555.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302875.jpg
Charli Knott,1164537,Brisbane Heat Women,2022,WBBL,-13.866,-0.049,-14.589,-0.112,0.722,0.005,143,130,18,48,2,112,67,6,8,182,153,23,53,7.137,22.75,1.1,23.833,283,0.15,0.138,0.015,0.346,0.369,0.598,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364913.png,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364913.png,https://www.espncricinfo.com/db/PICTURES/CMS/346900/346950.4.jpg
Chloe Piparo,437274,Perth Scorchers Women,2022,WBBL,-48.461,-0.255,-48.461,-0.255,0,0,174,190,21,82,0,169,90,10,NA,NA,0,NA,NA,NA,NA,0.916,17.4,190,NA,0.111,0,NA,0.432,0.533,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Chloe Tryon,453370,Sydney Thunder Women,2022,WBBL,-14.773,-0.085,-38.354,-0.369,23.581,0.342,97,104,12,49,4,92,41,8,4,71,69,6,25,6.174,17.75,0.933,12.125,173,0.087,0.115,0.038,0.362,0.471,0.446,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320638.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320638.png,https://www.espncricinfo.com/db/PICTURES/CMS/307200/307247.png
Courtney Grace Sippel,1167399,Brisbane Heat Women,2022,WBBL,3.393,0.012,1.343,0.336,2.05,0.007,6,4,1,1,0,3,2,NA,12,363,287,47,95,7.589,30.25,1.5,NA,291,0.164,0.25,0,0.331,0.25,0.667,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364927.png,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364927.png,https://www.espncricinfo.com/db/PICTURES/CMS/346900/346952.4.jpg
Courtney Webb,1123362,Melbourne Renegades Women,2022,WBBL,-80.972,-0.306,-80.972,-0.306,0,0,252,265,26,98,0,239,148,10,NA,NA,0,NA,NA,NA,NA,0.951,25.2,265,NA,0.098,0,NA,0.37,0.619,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
