player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Saif Badar,922967,Los Angeles Knight Riders,2023,Major League Cricket,-2.994,-0.333,-2.994,-0.333,0,0,10,9,2,5,0,7,2,1,NA,NA,0,NA,NA,NA,NA,1.111,10,9,NA,0.222,0,NA,0.556,0.286,LAKR,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361790.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/313600/313619.png,https://www.espncricinfo.com/db/PICTURES/CMS/313600/313619.png,https://www.espncricinfo.com/db/PICTURES/CMS/313600/313619.png
Sarabjit Ladda,317292,MI New York,2023,Major League Cricket,-20.99,-1,0,0,-20.99,-1,NA,0,NA,NA,NA,NA,NA,NA,1,44,21,6,6,12.571,44,NA,NA,21,0.286,NA,NA,0.286,NA,NA,MI NY,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361791.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/99200/99201.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/99200/99201.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/99200/99201.1.jpg
Saurabh Netravalkar,398513,Washington Freedom,2023,Major League Cricket,11.632,0.087,-0.121,-0.121,11.753,0.089,1,1,0,0,0,1,1,NA,10,160,132,20,55,7.273,16,1,NA,133,0.152,0,0,0.417,0,1,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340322.png,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340322.png,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340327.4.jpg
Shadab Khan,922943,San Francisco Unicorns,2023,Major League Cricket,-12.984,-0.067,13.196,0.142,-26.179,-0.257,127,93,14,22,8,79,55,5,5,160,102,19,26,9.412,32,1.366,25.4,195,0.186,0.151,0.086,0.255,0.237,0.696,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320467.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320467.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302825.jpg
Shadley van Schalkwyk,334621,Los Angeles Knight Riders,2023,Major League Cricket,6.145,0.256,2.505,0.417,3.64,0.202,12,6,2,2,1,4,2,1,1,22,18,2,4,7.333,22,2,12,24,0.111,0.333,0.167,0.222,0.333,0.5,LAKR,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361790.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Shayan Jahangir,647771,MI New York,2023,Major League Cricket,-22.234,-0.157,-22.234,-0.157,0,0,164,142,22,57,5,120,66,7,NA,NA,0,NA,NA,NA,NA,1.155,23.429,142,NA,0.155,0.035,NA,0.401,0.55,MI NY,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361791.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Shehan Jayasuriya,422965,Seattle Orcas,2023,Major League Cricket,-22.52,-0.143,-17.826,-0.127,-4.694,-0.261,146,140,18,49,3,122,68,4,1,30,18,3,4,10,30,1.043,36.5,158,0.167,0.129,0.021,0.222,0.35,0.557,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322949.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322949.png,https://www.espncricinfo.com/db/PICTURES/CMS/305100/305177.jpg
Shimron Hetmyer,670025,Seattle Orcas,2023,Major League Cricket,-2.059,-0.041,-2.059,-0.041,0,0,59,50,5,16,3,45,33,1,NA,NA,0,NA,NA,NA,NA,1.18,59,50,NA,0.1,0.06,NA,0.32,0.733,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320116.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320116.png,https://www.espncricinfo.com/db/PICTURES/CMS/356800/356802.1.png
Shubham Ranjane,554701,Seattle Orcas,2023,Major League Cricket,4.275,0.102,4.275,0.102,0,0,62,42,10,10,0,32,22,3,NA,NA,0,NA,NA,NA,NA,1.476,20.667,42,NA,0.238,0,NA,0.238,0.688,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Slade van Staden,1070762,MI New York,2023,Major League Cricket,-9.348,-0.779,-9.348,-0.779,0,0,6,12,1,9,0,11,2,1,NA,NA,0,NA,NA,NA,NA,0.5,6,12,NA,0.083,0,NA,0.75,0.182,MI NY,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361791.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,NA,NA,NA
Spencer Johnson,1123718,Los Angeles Knight Riders,2023,Major League Cricket,-2.903,-0.04,-0.605,-0.121,-2.297,-0.034,5,5,0,1,0,5,5,NA,3,89,67,15,27,7.97,29.667,1,NA,72,0.224,0,0,0.403,0.2,1,LAKR,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361790.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/374500/374591.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/374500/374591.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/374500/374591.1.png
Steven Taylor,348133,MI New York,2023,Major League Cricket,-16.032,-0.135,-20.589,-0.502,4.557,0.058,30,41,2,18,1,39,20,3,1,93,78,8,23,7.154,93,0.732,10,119,0.103,0.049,0.024,0.295,0.439,0.513,MI NY,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361791.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/173000/173077.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/173000/173077.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/173000/173077.1.jpg
Sunil Narine,230558,Los Angeles Knight Riders,2023,Major League Cricket,35.485,0.208,-7.245,-0.157,42.73,0.342,53,46,5,14,5,41,23,4,4,128,125,8,41,6.144,32,1.152,13.25,171,0.064,0.109,0.109,0.328,0.304,0.561,LAKR,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361790.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320119.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320119.png,https://www.espncricinfo.com/db/PICTURES/CMS/203300/203303.1.jpg
Tajinder Singh,1079860,San Francisco Unicorns,2023,Major League Cricket,-11.649,-0.555,-11.649,-0.555,0,0,22,21,3,8,0,18,10,4,NA,NA,0,NA,NA,NA,NA,1.048,5.5,21,NA,0.143,0,NA,0.381,0.556,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/269900/269996.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/269900/269996.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/269900/269996.1.jpg
Tim David,892749,MI New York,2023,Major League Cricket,56.697,0.386,55.376,0.416,1.321,0.094,209,133,28,39,16,105,65,4,3,22,14,2,4,9.429,7.333,1.571,52.25,147,0.143,0.211,0.12,0.286,0.293,0.619,MI NY,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361791.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340305.png,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340305.png,https://www.espncricinfo.com/db/PICTURES/CMS/313600/313639.1.jpg
Trent Boult,277912,MI New York,2023,Major League Cricket,57.198,0.279,17.837,1.372,39.361,0.205,29,13,4,2,3,9,7,NA,24,232,192,31,83,7.25,9.667,2.231,NA,205,0.161,0.308,0.231,0.432,0.154,0.778,MI NY,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361791.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316619.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316619.png,https://www.espncricinfo.com/db/PICTURES/CMS/303600/303673.jpg
Unmukt Chand,446499,Los Angeles Knight Riders,2023,Major League Cricket,-18.232,-0.253,-18.232,-0.253,0,0,68,72,7,31,2,65,36,4,NA,NA,0,NA,NA,NA,NA,0.944,17,72,NA,0.097,0.028,NA,0.431,0.554,LAKR,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361790.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148179.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148179.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148179.jpg
Wayne Parnell,265564,Seattle Orcas,2023,Major League Cricket,7.593,0.06,0.927,0.927,6.666,0.053,2,1,0,0,0,1,2,1,10,173,126,24,51,8.238,17.3,2,2,127,0.19,0,0,0.405,0,2,SEA,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361793.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316608.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316608.png,https://www.espncricinfo.com/db/PICTURES/CMS/263700/263777.1.jpg
Zia-ul-Haq,290739,Texas Super Kings,2023,Major League Cricket,0.909,0.023,-4.006,-4.006,4.915,0.126,0,1,0,1,0,1,0,1,1,42,39,4,16,6.462,42,0,0,40,0.103,0,0,0.41,1,0,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179495.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179495.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179495.1.jpg
