player,cricinfo_id,team,season,competition,match_id,custom_match_id,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Amelia Kerr,803971,Wellington Women,2022,Women's Super Smash,1341234,NA,-1.903,-0.032,1.882,0.054,-3.785,-0.158,38,35,5,14,0,30,18,1,1,30,24,3,6,7.5,30,1.086,38,59,0.125,0.143,0,0.25,0.4,0.6,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305720.png
Amelia Kerr,803971,Wellington Women,2022,Women's Super Smash,1341236,NA,-2.143,-0.077,-7.203,-0.72,5.06,0.281,5,10,0,6,0,10,5,1,1,14,18,2,11,4.667,14,0.5,5,28,0.111,0,0,0.611,0.6,0.5,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305720.png
Amelia Kerr,803971,Wellington Women,2022,Women's Super Smash,1341239,NA,17.455,0.436,11.953,0.747,5.502,0.229,27,16,4,2,0,12,11,0,1,22,24,1,8,5.5,22,1.688,Inf,40,0.042,0.25,0,0.333,0.125,0.917,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305720.png
Amelia Kerr,803971,Wellington Women,2022,Women's Super Smash,1341243,NA,18.217,0.234,19.168,0.355,-0.951,-0.04,73,54,10,18,0,44,33,0,0,24,24,2,7,6,Inf,1.352,Inf,78,0.083,0.185,0,0.292,0.333,0.75,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305720.png
Amelia Kerr,803971,Wellington Women,2022,Women's Super Smash,1341244,NA,9.742,0.203,1.51,0.063,8.232,0.343,28,24,3,8,0,21,16,1,2,19,24,2,11,4.75,9.5,1.167,28,48,0.083,0.125,0,0.458,0.333,0.762,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305720.png
Amelia Kerr,803971,Wellington Women,2023,Women's Super Smash,1409507,NA,7.767,0.235,-4.821,-0.536,12.588,0.525,7,9,0,3,0,9,7,1,3,17,24,0,9,4.25,5.667,0.778,7,33,0,0,0,0.375,0.333,0.778,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305720.png
Amelia Kerr,803971,Wellington Women,2023,Women's Super Smash,1409512,NA,29.365,0.35,28.098,0.476,1.267,0.051,88,59,15,21,1,44,26,1,1,25,25,1,5,6,25,1.492,88,84,0.04,0.254,0.017,0.2,0.356,0.591,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305720.png
Amelia Kerr,803971,Wellington Women,2023,Women's Super Smash,1409516,NA,7.597,0.237,1.068,0.133,6.53,0.272,11,8,1,3,0,7,7,1,2,21,24,3,13,5.25,10.5,1.375,11,32,0.125,0.125,0,0.542,0.375,1,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305720.png
Amelia Kerr,803971,Wellington Women,2023,Women's Super Smash,1409518,NA,0.442,0.011,-5.06,-0.281,5.502,0.229,12,18,0,4,0,18,12,1,0,22,24,2,9,5.5,Inf,0.667,12,42,0.083,0,0,0.375,0.222,0.667,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305720.png
Amelia Kerr,803971,Wellington Women,2023,Women's Super Smash,1409522,NA,26.808,0.344,14.295,0.265,12.513,0.521,60,54,7,15,0,47,32,0,1,16,24,0,11,4,16,1.111,Inf,78,0,0.13,0,0.458,0.278,0.681,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305720.png
